Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,2,4,11,5,NOTHING,false,0,0,0,0,0,,,0,0,0
4,2,4,16,3,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
5,2,4,19,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
6,2,4,22,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
7,2,4,25,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
8,2,4,28,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
9,2,4,31,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
10,2,4,34,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
11,2,4,37,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
12,2,4,40,3,NOTHING,false,0,2,0,0,0,,,0,0,-6
13,2,4,43,3,HIT_WALL,false,0,4,0,0,0,,,0,0,-11
14,2,4,46,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-14
15,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
16,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
17,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
18,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
19,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
20,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
21,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
22,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
23,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
24,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
25,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
26,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
27,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
28,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
29,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
30,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
31,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
32,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
33,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
34,2,4,46,0,NOTHING,false,0,5,0,0,0,,,0,0,-14
