Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,1,24,8,HIT_MUD,false,0,1,0,0,0,,,0,1,1
5,1,1,33,9,ACCELERATING,false,0,1,0,0,0,,,0,1,1
6,1,1,42,9,NOTHING,false,0,1,0,1,0,,,0,1,5
7,1,1,51,9,NOTHING,false,0,1,0,1,0,,,0,1,5
8,1,1,60,9,NOTHING,false,0,1,0,1,0,,,0,1,5
9,1,1,69,8,HIT_MUD,false,0,2,0,1,0,,,1,1,6
10,1,1,69,8,FIXED_CAR,false,0,0,0,1,0,,,1,1,6
11,1,1,78,9,ACCELERATING,false,0,0,0,1,0,,,1,1,6
12,1,1,87,9,NOTHING,false,0,0,0,2,0,,,1,1,10
13,1,1,96,9,NOTHING,false,0,0,0,2,0,,,1,1,10
14,1,1,105,9,NOTHING,false,0,0,0,2,0,,,1,1,10
15,1,1,114,9,NOTHING,false,0,0,0,2,0,,,1,1,10
16,1,1,123,9,NOTHING,false,0,0,0,2,1,,,1,1,14
17,1,1,132,9,NOTHING,false,0,0,0,2,1,,,1,1,14
18,1,1,141,9,USED_LIZARD,false,0,0,0,2,0,,,1,1,14
19,1,1,150,9,NOTHING,false,0,0,0,2,0,,,1,1,14
20,1,1,159,9,NOTHING,false,0,0,0,2,0,,,1,1,14
21,1,1,168,9,NOTHING,false,0,0,0,2,0,,,1,1,14
22,1,1,177,9,NOTHING,false,0,0,0,3,0,,,1,1,18
23,1,1,186,9,NOTHING,false,0,0,0,3,0,,,1,1,18
24,1,1,195,9,NOTHING,false,0,0,0,3,0,,,2,1,22
25,1,1,204,8,HIT_MUD,false,0,1,0,3,0,,,2,1,19
26,1,2,211,8,TURNING_RIGHT,false,0,1,0,3,0,,,2,1,19
27,1,2,220,9,ACCELERATING,false,0,1,0,3,2,,,2,1,27
28,1,2,229,9,USED_LIZARD,false,0,1,0,3,1,,,2,1,27
29,1,2,238,9,NOTHING,false,0,1,0,3,1,,,2,1,27
30,1,2,247,9,NOTHING,false,0,1,0,3,1,,,2,1,27
31,1,2,256,9,NOTHING,false,0,1,0,3,1,,,2,1,27
32,1,2,265,9,USED_LIZARD,false,0,1,0,3,0,,,2,1,27
