Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,1,24,9,ACCELERATING,false,0,0,0,0,1,,,0,1,8
5,1,1,33,9,NOTHING,false,0,0,0,0,1,,,0,1,8
6,1,1,42,9,USED_LIZARD,false,0,0,0,0,0,,,0,1,8
7,1,1,51,9,NOTHING,false,0,0,0,0,0,,,0,1,8
8,1,1,60,9,NOTHING,false,0,0,0,0,0,,,0,1,8
9,1,1,69,8,HIT_MUD,false,0,1,0,0,0,,,0,1,5
10,1,1,78,9,ACCELERATING,false,0,1,0,0,0,,,0,1,5
11,1,1,87,9,NOTHING,false,0,1,0,0,0,,,0,1,5
12,1,2,95,8,HIT_MUD,false,0,2,0,0,0,,,0,1,2
13,1,3,102,8,TURNING_RIGHT,false,0,2,0,1,1,,,0,1,10
14,1,3,102,8,FIXED_CAR,false,0,0,0,1,1,,,0,1,10
15,1,3,111,9,ACCELERATING,false,0,0,0,1,1,,,0,1,10
16,1,3,120,9,USED_LIZARD,false,0,0,0,1,0,,,0,1,10
17,1,3,129,9,NOTHING,false,0,0,0,1,0,,,0,1,10
18,1,3,138,8,HIT_MUD,false,0,1,0,1,0,,,0,1,7
19,1,4,145,8,TURNING_RIGHT,false,0,1,0,1,0,,,0,3,15
20,1,4,154,3,HIT_MUD,false,0,4,0,1,1,,,0,3,10
21,1,3,156,0,HIT_MUD,false,0,5,0,1,2,,,0,3,11
22,1,3,156,0,NOTHING,false,0,5,0,1,2,,,0,3,11
23,1,3,156,0,FIXED_CAR,false,0,3,0,1,2,,,0,3,11
24,1,3,156,0,FIXED_CAR,false,0,1,0,1,2,,,0,3,11
25,1,3,159,3,HIT_MUD,false,0,2,0,1,2,,,0,3,8
26,1,4,161,3,TURNING_RIGHT,false,0,2,0,1,2,,,0,3,8
27,1,4,161,3,FIXED_CAR,false,0,0,0,1,2,,,0,3,8
28,1,4,167,3,HIT_WALL,false,0,2,0,1,2,,,0,3,3
29,1,3,169,3,TURNING_LEFT,false,0,2,1,1,2,,,0,3,7
30,1,3,177,8,USED_BOOST,true,5,2,0,1,2,,,0,3,11
31,1,3,177,8,FIXED_CAR,true,4,0,0,1,2,,,0,3,11
