Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,3,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
3,2,4,13,3,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
4,2,4,19,3,HIT_MUD,false,0,3,0,0,0,,,0,1,-5
5,2,4,25,6,ACCELERATING,false,0,3,0,0,0,,,0,1,-5
6,2,4,31,3,HIT_MUD,false,0,4,1,0,0,,,0,1,-4
7,2,4,31,0,HIT_CYBER_TRUCK,false,0,5,1,0,0,,,0,1,-11
8,2,4,31,0,FIXED_CAR,false,0,3,1,0,0,,,0,1,-11
9,2,4,34,3,ACCELERATING,false,0,3,1,0,0,,,0,1,-11
10,2,4,40,3,HIT_MUD,false,0,4,1,0,0,,,0,1,-14
11,2,4,43,0,HIT_MUD,false,0,5,1,0,0,,,0,1,-20
12,2,4,43,0,FIXED_CAR,false,0,3,1,0,0,,,0,1,-20
13,2,4,46,3,ACCELERATING,false,0,3,1,0,0,,,0,1,-20
14,2,4,52,6,ACCELERATING,false,0,3,1,0,0,,,0,1,-20
15,2,4,58,6,USED_BOOST,true,5,3,0,0,1,,,0,1,-12
16,2,4,64,6,USED_LIZARD,true,4,3,0,0,0,,,0,1,-12
17,2,4,70,6,ACCELERATING,true,3,3,0,0,0,,,0,1,-12
18,2,4,76,6,ACCELERATING,true,2,3,0,0,0,,,0,1,-12
19,2,4,82,6,ACCELERATING,true,1,3,0,0,0,,,0,1,-12
20,2,4,88,6,ACCELERATING,false,0,3,0,0,0,,,0,2,-8
21,2,4,94,0,HIT_MUD,false,0,5,0,0,0,,,0,2,-19
22,2,4,94,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-19
23,2,4,97,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-19
24,2,4,103,6,ACCELERATING,false,0,3,0,0,0,,,0,2,-19
25,2,4,109,6,ACCELERATING,false,0,3,0,0,0,,,0,2,-19
26,2,4,115,6,ACCELERATING,false,0,3,0,0,0,,,0,2,-19
27,2,4,121,3,HIT_MUD,false,0,4,0,0,0,,,0,2,-22
28,2,4,124,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-22
29,2,4,127,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-22
30,2,4,130,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-22
31,2,4,133,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-22
32,2,4,136,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-22
33,2,4,139,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-22
34,2,4,142,0,HIT_MUD,false,0,5,0,0,0,,,0,2,-25
35,2,4,142,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-25
36,2,4,145,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-25
37,2,4,151,3,HIT_MUD,false,0,4,0,0,0,,,0,2,-28
38,2,4,154,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-28
39,2,4,157,0,HIT_MUD,false,0,5,0,0,0,,,0,2,-31
40,2,4,157,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-31
41,2,4,160,0,HIT_WALL,false,0,5,0,0,0,,,0,2,-36
42,2,4,160,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-36
43,2,4,163,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-36
44,2,4,169,0,HIT_WALL,false,0,5,0,0,0,,,0,2,-41
45,2,4,169,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-41
46,2,4,172,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-41
47,2,4,178,3,HIT_MUD,false,0,4,0,0,0,,,0,2,-44
48,2,4,181,3,ACCELERATING,false,0,4,0,0,0,,,0,2,-44
49,2,4,181,0,HIT_CYBER_TRUCK,false,0,5,0,0,0,,,0,2,-51
50,2,4,181,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-51
51,2,4,184,0,HIT_WALL,false,0,5,0,0,0,,,0,2,-56
52,2,4,184,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-56
53,2,4,187,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-56
54,2,4,193,0,HIT_MUD,false,0,5,0,0,0,,,0,2,-62
55,2,4,193,0,FIXED_CAR,false,0,3,0,0,0,,,0,2,-62
56,2,4,196,3,ACCELERATING,false,0,3,0,0,0,,,0,2,-62
57,2,4,202,6,ACCELERATING,false,0,3,0,0,0,,,0,3,-58
58,2,4,208,3,HIT_MUD,false,0,4,0,0,0,,,0,3,-61
59,2,4,211,0,HIT_MUD,false,0,5,0,0,0,,,0,3,-64
60,2,4,211,0,FIXED_CAR,false,0,3,0,0,0,,,0,3,-64
61,2,4,214,3,ACCELERATING,false,0,3,0,0,0,,,0,4,-60
62,2,4,220,6,ACCELERATING,false,0,3,0,1,0,,,0,4,-56
63,2,4,226,6,ACCELERATING,false,0,3,0,1,0,,,0,4,-56
64,2,4,232,0,HIT_WALL,false,0,5,0,1,0,,,0,4,-61
65,2,4,232,0,FIXED_CAR,false,0,3,0,1,0,,,0,4,-61
66,2,4,235,3,ACCELERATING,false,0,3,0,1,0,,,0,4,-61
67,2,4,241,6,ACCELERATING,false,0,3,0,1,0,,,0,4,-61
68,2,4,247,6,ACCELERATING,false,0,3,0,1,0,,,0,4,-61
69,2,4,253,6,ACCELERATING,false,0,3,0,1,0,,,1,4,-57
70,2,4,259,6,ACCELERATING,false,0,3,0,1,1,,,1,4,-53
71,2,4,265,6,USED_LIZARD,false,0,3,0,1,0,,,1,4,-53
72,2,4,271,3,HIT_MUD,false,0,4,0,1,0,,,1,4,-56
73,2,4,274,3,ACCELERATING,false,0,4,0,1,0,,,1,4,-56
74,2,4,277,3,ACCELERATING,false,0,4,0,1,0,,,1,4,-56
75,2,4,280,3,ACCELERATING,false,0,4,0,1,0,,,1,4,-56
76,2,4,283,3,ACCELERATING,false,0,4,0,1,0,,,1,4,-56
77,2,4,286,3,ACCELERATING,false,0,4,0,1,0,,,1,4,-56
78,2,4,289,0,HIT_MUD,false,0,5,0,1,0,,,1,4,-59
79,2,4,289,0,FIXED_CAR,false,0,3,0,1,0,,,1,4,-59
80,2,4,292,3,ACCELERATING,false,0,3,0,1,0,,,1,5,-55
81,2,4,298,6,ACCELERATING,false,0,3,0,2,0,,,1,5,-51
82,2,4,304,3,HIT_MUD,false,0,4,0,3,0,,,1,5,-50
83,2,4,307,3,ACCELERATING,false,0,4,0,3,0,,,1,5,-50
84,2,4,310,0,HIT_MUD,false,0,5,0,3,0,,,1,5,-56
85,2,4,310,0,FIXED_CAR,false,0,3,0,3,0,,,1,5,-56
86,2,4,313,3,ACCELERATING,false,0,3,0,3,0,,,1,6,-52
87,2,4,319,6,ACCELERATING,false,0,3,0,3,0,,,1,6,-52
88,2,4,325,0,HIT_MUD,false,0,5,0,3,0,,,1,6,-58
89,2,4,325,0,FIXED_CAR,false,0,3,0,3,0,,,1,6,-58
90,2,4,328,3,HIT_MUD,false,0,4,0,3,0,,,1,6,-61
91,2,4,331,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
92,2,4,334,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
93,2,4,337,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
94,2,4,340,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
95,2,4,343,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
96,2,4,346,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
97,2,4,349,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
98,2,4,352,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
99,2,4,355,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
100,2,4,358,3,ACCELERATING,false,0,4,0,3,0,,,1,6,-61
