Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,2,22,8,TURNING_RIGHT,false,0,0,1,0,0,,,0,0,4
5,1,2,31,8,HIT_MUD,false,0,1,1,0,2,,,0,0,9
6,1,2,40,9,USED_BOOST,true,5,1,0,0,2,,,0,0,13
7,1,2,49,9,NOTHING,true,4,1,0,0,2,,,0,0,13
8,1,2,58,9,NOTHING,true,3,1,0,0,2,,,0,0,13
9,1,2,67,9,NOTHING,true,2,1,0,0,2,,,1,0,17
10,1,2,76,6,HIT_MUD,false,0,3,0,0,3,,,1,0,15
11,1,2,76,6,FIXED_CAR,false,0,1,0,0,3,,,1,0,15
12,1,2,82,6,USED_LIZARD,false,0,1,0,0,2,,,1,0,15
13,1,2,90,8,ACCELERATING,false,0,1,0,0,2,,,1,0,15
14,1,2,99,9,ACCELERATING,false,0,1,0,0,3,,,1,0,19
15,1,2,108,9,NOTHING,false,0,1,0,0,3,,,1,1,23
16,1,2,117,9,NOTHING,false,0,1,0,1,3,,,1,1,27
17,1,2,126,9,NOTHING,false,0,1,0,1,3,,,1,1,27
18,1,2,135,9,USED_LIZARD,false,0,1,0,1,2,,,1,1,27
19,1,2,144,3,HIT_MUD,false,0,4,0,1,2,,,1,1,19
20,1,2,144,3,FIXED_CAR,false,0,2,0,1,2,,,1,1,19
21,1,2,150,0,HIT_MUD,false,0,5,0,1,2,,,1,1,10
22,1,2,150,0,FIXED_CAR,false,0,3,0,1,2,,,1,1,10
23,1,2,150,0,FIXED_CAR,false,0,1,0,1,2,,,1,1,10
24,1,2,153,3,ACCELERATING,false,0,1,0,1,2,,,1,1,10
25,1,2,159,6,ACCELERATING,false,0,1,0,1,2,,,1,1,10
26,1,2,167,8,ACCELERATING,false,0,1,1,1,3,,,1,1,18
27,1,2,176,9,USED_BOOST,true,5,1,0,1,3,,,1,1,22
28,1,2,185,9,NOTHING,true,4,1,1,2,3,,,1,1,30
29,1,2,194,9,USED_BOOST,true,5,1,0,2,3,,,1,1,34
30,1,2,203,9,USED_LIZARD,true,4,1,0,2,2,,,1,1,34
31,1,2,212,9,NOTHING,true,3,1,0,2,2,,,1,1,34
