Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,4,24,9,ACCELERATING,false,0,0,0,0,0,,,0,0,0
5,2,4,33,3,HIT_MUD,false,0,3,0,0,0,,,0,0,-8
6,2,4,39,6,ACCELERATING,false,0,3,0,0,0,,,0,0,-8
7,2,4,45,6,ACCELERATING,false,0,3,0,0,0,,,1,0,-4
8,2,4,51,6,ACCELERATING,false,0,3,0,0,0,,,2,0,0
9,2,4,57,0,HIT_MUD,false,0,5,0,0,0,,,2,0,-6
10,2,4,57,0,FIXED_CAR,false,0,3,0,0,0,,,2,0,-6
11,2,4,60,3,ACCELERATING,false,0,3,0,0,0,,,2,0,-6
12,2,4,66,6,ACCELERATING,false,0,3,0,0,0,,,2,0,-6
13,2,4,72,3,HIT_MUD,false,0,4,0,0,0,,,2,0,-9
14,2,4,75,3,ACCELERATING,false,0,4,1,0,1,,,2,0,-1
15,2,4,78,3,ACCELERATING,false,0,4,1,0,1,,,2,0,-1
16,2,4,81,0,HIT_MUD,false,0,5,1,0,1,,,2,1,0
17,2,4,81,0,FIXED_CAR,false,0,3,1,0,1,,,2,1,0
18,2,4,84,3,ACCELERATING,false,0,3,1,0,1,,,2,1,0
19,2,4,90,3,HIT_MUD,false,0,4,1,0,2,,,2,1,1
20,2,4,93,3,ACCELERATING,false,0,4,1,0,2,,,3,1,5
21,2,4,96,3,ACCELERATING,false,0,4,1,0,2,,,3,1,5
22,2,4,99,3,ACCELERATING,false,0,4,1,0,2,,,4,1,9
23,2,4,102,3,ACCELERATING,false,0,4,1,0,2,,,4,1,9
24,2,4,105,3,ACCELERATING,false,0,4,1,0,2,,,4,1,9
25,2,4,108,3,ACCELERATING,false,0,4,2,0,2,,,4,1,13
26,2,4,111,3,ACCELERATING,false,0,4,2,0,2,,,4,1,13
27,2,4,114,3,ACCELERATING,false,0,4,2,0,2,,,4,1,13
28,2,4,117,3,ACCELERATING,false,0,4,2,0,2,,,4,1,13
29,2,4,120,3,ACCELERATING,false,0,4,2,0,2,,,4,1,13
30,2,4,123,3,ACCELERATING,false,0,4,2,0,2,,,4,1,13
31,2,4,126,3,ACCELERATING,false,0,4,3,0,2,,,4,1,17
32,2,4,129,3,ACCELERATING,false,0,4,3,0,2,,,4,1,17
33,2,4,132,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
34,2,4,135,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
35,2,4,138,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
36,2,4,141,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
37,2,4,144,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
38,2,4,147,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
39,2,4,150,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
40,2,4,153,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
41,2,4,156,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
42,2,4,159,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
43,2,4,162,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
44,2,4,165,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
45,2,4,168,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
46,2,4,171,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
47,2,4,174,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
48,2,4,177,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
49,2,4,180,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
50,2,4,183,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
51,2,4,186,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
52,2,4,189,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
53,2,4,192,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
54,2,4,195,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
55,2,4,198,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
56,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
57,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
58,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
59,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
60,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
61,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
62,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
63,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
64,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
65,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
66,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
67,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
68,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
69,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
70,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
71,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
72,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
73,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
74,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
75,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
76,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
77,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
78,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
79,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
80,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
81,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
82,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
83,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
84,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
85,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
86,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
87,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
88,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
89,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
90,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
91,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
92,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
93,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
94,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
95,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
96,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
97,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
98,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
99,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
100,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
101,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
102,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
103,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
104,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
105,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
106,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
107,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
108,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
109,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
110,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
111,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
112,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
113,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
114,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
115,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
116,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
117,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
118,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
119,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
120,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
121,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
122,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
123,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
124,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
125,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
126,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
127,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
128,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
129,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
130,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
131,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
132,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
133,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
134,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
135,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
136,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
137,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
138,2,4,201,3,ACCELERATING,false,0,4,3,0,2,,,5,1,21
