Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,3,5,5,TURNING_LEFT,false,0,0,0,0,0,,,0,0,0
3,2,3,11,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,3,19,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
5,2,3,28,9,ACCELERATING,false,0,0,1,0,0,,,0,0,4
6,2,3,43,15,USED_BOOST,true,5,0,0,0,0,,,1,0,12
7,2,3,58,15,NOTHING,true,4,0,0,0,0,,,1,0,12
8,2,3,73,15,NOTHING,true,3,0,0,0,0,,,1,0,12
9,2,3,88,15,NOTHING,true,2,0,0,0,0,,,2,0,16
10,2,3,103,15,NOTHING,true,1,0,0,0,0,,,2,0,16
11,2,3,112,9,NOTHING,false,0,0,0,0,0,,,2,0,16
12,2,3,121,9,NOTHING,false,0,0,0,0,0,,,2,0,16
13,2,3,130,9,NOTHING,false,0,0,1,1,0,,,2,0,24
14,2,2,138,9,TURNING_LEFT,false,0,0,1,1,0,,,2,0,24
15,2,2,153,15,USED_BOOST,true,5,0,1,1,0,,,2,1,36
16,2,2,168,15,NOTHING,true,4,0,1,1,0,,,2,1,36
17,2,2,183,15,NOTHING,true,3,0,1,1,0,,,2,1,36
18,2,3,197,15,TURNING_RIGHT,true,2,0,1,1,0,,,2,1,36
19,2,4,211,8,HIT_MUD,false,0,2,1,1,1,,,2,1,34
20,2,3,218,8,TURNING_LEFT,false,0,2,1,1,1,,,2,1,34
21,2,3,226,8,USED_BOOST,true,5,2,0,1,1,,,2,1,38
22,2,3,226,8,FIXED_CAR,true,4,0,0,1,1,,,2,1,38
23,2,3,235,9,ACCELERATING,true,3,0,0,1,1,,,2,1,38
24,2,3,244,9,USED_LIZARD,true,2,0,0,1,0,,,2,1,38
25,2,3,253,9,NOTHING,true,1,0,0,1,0,,,2,2,42
26,2,3,262,9,NOTHING,false,0,0,0,1,0,,,2,2,42
27,2,3,271,9,NOTHING,false,0,0,0,1,0,,,2,2,42
28,2,3,280,9,NOTHING,false,0,0,0,1,0,,,2,2,42
29,2,3,289,9,NOTHING,false,0,0,0,1,0,,,2,2,42
30,2,2,297,9,TURNING_LEFT,false,0,0,0,1,1,,,2,2,46
31,2,2,306,9,USED_LIZARD,false,0,0,0,1,0,,,2,2,46
32,2,2,315,9,NOTHING,false,0,0,0,2,0,,,3,2,54
33,2,2,324,9,NOTHING,false,0,0,0,2,0,,,4,2,58
34,2,2,333,9,NOTHING,false,0,0,0,2,0,,,4,2,58
35,2,2,342,9,NOTHING,false,0,0,0,2,1,,,4,2,62
36,2,2,351,8,HIT_MUD,false,0,1,0,2,0,,,4,2,59
37,2,1,358,8,TURNING_LEFT,false,0,1,0,2,0,,,4,2,59
38,2,1,367,9,ACCELERATING,false,0,1,0,2,0,,,4,2,59
39,2,1,376,9,NOTHING,false,0,1,0,2,0,,,4,2,59
40,2,1,385,9,NOTHING,false,0,1,0,2,0,,,4,2,59
41,2,1,394,9,NOTHING,false,0,1,0,2,0,,,4,2,59
42,2,1,403,9,NOTHING,false,0,1,0,2,0,,,4,2,59
43,2,1,412,9,NOTHING,false,0,1,0,2,0,,,4,3,63
44,2,1,421,9,NOTHING,false,0,1,0,2,0,,,4,3,63
45,2,2,429,9,TURNING_RIGHT,false,0,1,0,2,0,,,4,3,63
46,2,2,438,9,NOTHING,false,0,1,0,2,0,,,4,3,63
47,2,2,447,9,NOTHING,false,0,1,0,2,0,,,4,4,67
48,2,3,455,9,TURNING_RIGHT,false,0,1,0,2,0,,,4,4,67
49,2,3,464,9,NOTHING,false,0,1,0,2,1,,,4,5,75
50,2,3,473,9,NOTHING,false,0,1,0,2,1,,,4,5,75
51,2,3,482,9,USED_LIZARD,false,0,1,0,2,0,,,4,5,75
52,2,4,490,9,TURNING_RIGHT,false,0,1,1,2,0,,,4,5,79
