Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,3,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
3,2,4,13,3,HIT_MUD,false,0,3,0,0,0,,,0,0,-9
4,2,4,19,6,ACCELERATING,false,0,3,0,0,1,,,0,0,-5
5,2,4,25,6,ACCELERATING,false,0,3,1,0,1,,,0,0,-1
6,2,4,31,6,USED_BOOST,true,5,3,0,0,1,,,0,1,7
7,2,4,37,6,ACCELERATING,true,4,3,0,0,1,,,0,1,7
8,2,4,43,6,USED_LIZARD,true,3,3,0,0,0,,,0,1,7
9,2,4,49,0,HIT_MUD,false,0,5,0,0,0,,,0,1,1
10,2,4,49,0,FIXED_CAR,false,0,3,0,0,0,,,0,1,1
11,2,4,52,3,ACCELERATING,false,0,3,0,0,1,,,0,1,5
12,2,4,58,6,ACCELERATING,false,0,3,0,0,1,,,0,1,5
13,2,4,64,6,ACCELERATING,false,0,3,0,0,2,,,0,1,9
14,2,4,70,6,ACCELERATING,false,0,3,1,0,2,,,0,1,13
15,2,4,76,6,USED_BOOST,true,5,3,0,1,2,,,0,1,21
16,2,4,82,6,ACCELERATING,true,4,3,0,1,2,,,0,1,21
17,2,4,88,6,ACCELERATING,true,3,3,0,1,2,,,1,1,25
18,2,4,94,6,ACCELERATING,true,2,3,0,1,2,,,1,1,25
19,2,4,100,0,HIT_WALL,false,0,5,0,1,2,,,1,1,20
20,2,4,100,0,FIXED_CAR,false,0,3,0,1,2,,,1,1,20
21,2,4,103,3,ACCELERATING,false,0,3,0,1,2,,,1,1,20
22,2,4,109,3,HIT_MUD,false,0,4,0,1,2,,,1,2,21
23,2,4,112,3,ACCELERATING,false,0,4,0,1,2,,,1,2,21
24,2,4,115,3,ACCELERATING,false,0,4,0,1,2,,,1,2,21
25,2,4,118,3,ACCELERATING,false,0,4,0,1,2,,,1,2,21
