Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,1,2,22,8,TURNING_RIGHT,false,0,0,0,0,0,,,0,0,0
5,1,2,31,8,HIT_MUD,false,0,1,0,0,1,,,0,0,1
6,1,2,40,8,HIT_MUD,false,0,2,0,0,1,,,0,0,-2
7,1,2,40,8,FIXED_CAR,false,0,0,0,0,1,,,0,0,-2
8,1,2,49,9,ACCELERATING,false,0,0,0,0,1,,,0,0,-2
9,1,2,58,9,USED_LIZARD,false,0,0,0,0,0,,,0,0,-2
10,1,3,66,9,TURNING_RIGHT,false,0,0,0,0,0,,,0,0,-2
11,1,3,75,9,NOTHING,false,0,0,0,0,1,,,0,0,2
12,1,3,84,9,USED_LIZARD,false,0,0,0,0,0,,,0,0,2
13,1,4,92,9,TURNING_RIGHT,false,0,0,0,0,0,,,0,0,2
14,1,3,100,8,HIT_MUD,false,0,1,0,0,0,,,0,0,-1
15,1,3,109,9,ACCELERATING,false,0,1,0,0,0,,,0,1,3
16,1,2,117,9,TURNING_LEFT,false,0,1,0,0,0,,,0,1,3
17,1,2,126,9,NOTHING,false,0,1,0,0,0,,,0,2,7
18,1,2,135,9,NOTHING,false,0,1,0,0,0,,,0,2,7
19,1,2,144,9,NOTHING,false,0,1,0,0,0,,,0,3,11
20,1,3,152,9,TURNING_RIGHT,false,0,1,0,0,0,,,0,3,11
21,1,2,160,9,TURNING_LEFT,false,0,1,0,0,0,,,1,3,15
22,1,2,169,9,NOTHING,false,0,1,0,0,0,,,1,3,15
23,1,2,178,9,NOTHING,false,0,1,0,0,0,,,1,3,15
24,1,2,187,9,NOTHING,false,0,1,0,0,0,,,1,3,15
25,1,2,196,9,NOTHING,false,0,1,0,0,0,,,1,3,15
26,1,2,205,9,NOTHING,false,0,1,0,0,0,,,1,3,15
27,1,2,214,9,NOTHING,false,0,1,0,0,0,,,1,4,19
28,1,2,223,9,NOTHING,false,0,1,0,0,0,,,1,4,19
29,1,2,232,9,NOTHING,false,0,1,0,0,0,,,1,4,19
30,1,2,241,9,NOTHING,false,0,1,0,0,0,,,1,5,23
31,1,3,249,9,TURNING_RIGHT,false,0,1,0,0,0,,,1,5,23
