Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,4,24,3,HIT_WALL,false,0,2,0,0,1,,,0,0,-1
5,2,4,30,6,ACCELERATING,false,0,2,0,0,1,,,0,0,-1
6,2,4,36,6,USED_LIZARD,false,0,2,0,0,0,,,0,0,-1
7,2,4,44,8,ACCELERATING,false,0,2,1,0,0,,,0,0,3
8,2,4,52,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-1
9,2,4,52,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-1
10,2,4,55,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-7
11,2,4,55,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-7
12,2,4,58,3,ACCELERATING,false,0,3,0,0,0,,,0,0,-7
13,2,4,64,3,HIT_MUD,false,0,4,0,0,0,,,0,0,-10
14,2,4,67,3,ACCELERATING,false,0,4,0,0,0,,,0,0,-10
15,2,4,70,3,ACCELERATING,false,0,4,0,1,0,,,0,0,-6
16,2,4,73,0,HIT_MUD,false,0,5,0,1,0,,,0,0,-9
17,2,4,73,0,FIXED_CAR,false,0,3,0,1,0,,,0,0,-9
18,2,4,76,3,ACCELERATING,false,0,3,0,1,0,,,0,0,-9
19,2,4,82,6,ACCELERATING,false,0,3,0,1,0,,,0,0,-9
20,2,4,88,6,ACCELERATING,false,0,3,0,1,1,,,0,0,-5
21,2,4,94,6,ACCELERATING,false,0,3,0,1,1,,,0,0,-5
22,2,4,100,6,ACCELERATING,false,0,3,0,1,1,,,0,0,-5
23,2,4,106,3,HIT_MUD,false,0,4,0,1,0,,,0,0,-8
24,2,4,109,3,ACCELERATING,false,0,4,0,1,0,,,0,0,-8
25,2,4,112,3,ACCELERATING,false,0,4,0,1,0,,,0,0,-8
26,2,4,115,3,ACCELERATING,false,0,4,0,1,1,,,0,0,-4
27,2,4,118,3,ACCELERATING,false,0,4,0,1,1,,,0,0,-4
28,2,4,121,3,ACCELERATING,false,0,4,0,1,1,,,0,0,-4
29,2,4,124,3,ACCELERATING,false,0,4,0,1,1,,,0,0,-4
30,2,4,127,3,ACCELERATING,false,0,4,0,1,1,,,0,0,-4
31,2,4,130,3,ACCELERATING,false,0,4,0,1,1,,,0,0,-4
32,2,4,133,0,HIT_MUD,false,0,5,0,1,1,,,0,0,-7
33,2,4,133,0,FIXED_CAR,false,0,3,0,1,1,,,0,0,-7
34,2,4,136,3,ACCELERATING,false,0,3,0,1,1,,,0,0,-7
35,2,4,142,6,ACCELERATING,false,0,3,0,1,2,,,0,0,-3
36,2,4,148,6,USED_LIZARD,false,0,3,0,1,1,,,0,0,-3
37,2,4,154,6,USED_LIZARD,false,0,3,0,1,0,,,0,0,-3
38,2,4,160,3,HIT_MUD,false,0,4,0,1,0,,,0,1,-2
39,2,4,163,3,ACCELERATING,false,0,4,0,1,0,,,0,1,-2
40,2,4,166,0,HIT_WALL,false,0,5,0,1,0,,,0,1,-7
41,2,4,166,0,FIXED_CAR,false,0,3,0,1,0,,,0,1,-7
42,2,4,169,3,ACCELERATING,false,0,3,0,1,0,,,0,1,-7
43,2,4,175,6,ACCELERATING,false,0,3,0,1,0,,,0,1,-7
44,2,4,181,6,ACCELERATING,false,0,3,0,1,0,,,0,1,-7
45,2,4,187,0,HIT_WALL,false,0,5,0,1,1,,,0,2,-4
46,2,4,187,0,FIXED_CAR,false,0,3,0,1,1,,,0,2,-4
47,2,4,190,3,ACCELERATING,false,0,3,0,1,1,,,0,2,-4
48,2,4,196,3,HIT_MUD,false,0,4,0,1,1,,,0,2,-7
49,2,4,199,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-7
50,2,4,202,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-7
51,2,4,205,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-7
52,2,4,208,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-7
53,2,4,211,3,ACCELERATING,false,0,4,0,1,1,,,0,2,-7
54,2,4,214,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
55,2,4,217,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
56,2,4,220,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
57,2,4,223,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
58,2,4,226,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
59,2,4,229,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
60,2,4,232,3,ACCELERATING,false,0,4,1,1,1,,,0,2,-3
61,2,4,235,0,HIT_WALL,false,0,5,1,1,1,,,0,2,-8
62,2,4,235,0,FIXED_CAR,false,0,3,1,1,1,,,0,2,-8
63,2,4,238,3,ACCELERATING,false,0,3,1,1,1,,,0,2,-8
64,2,4,244,6,ACCELERATING,false,0,3,1,1,1,,,0,2,-8
65,2,4,250,6,USED_BOOST,true,5,3,0,1,1,,,0,2,-4
66,2,4,256,6,ACCELERATING,true,4,3,0,1,1,,,0,2,-4
67,2,4,262,0,HIT_WALL,false,0,5,0,1,2,,,0,2,-5
68,2,4,262,0,FIXED_CAR,false,0,3,0,1,2,,,0,2,-5
69,2,4,265,3,ACCELERATING,false,0,3,0,1,2,,,0,2,-5
70,2,4,271,6,ACCELERATING,false,0,3,0,1,2,,,0,2,-5
71,2,4,277,6,ACCELERATING,false,0,3,0,1,2,,,0,2,-5
72,2,4,283,6,ACCELERATING,false,0,3,0,2,3,,,0,2,3
73,2,4,289,6,ACCELERATING,false,0,3,0,2,3,,,1,2,7
74,2,4,295,6,USED_LIZARD,false,0,3,0,2,2,,,1,2,7
75,2,4,301,0,HIT_WALL,false,0,5,0,2,2,,,1,2,2
76,2,4,301,0,FIXED_CAR,false,0,3,0,2,2,,,1,2,2
77,2,4,304,3,ACCELERATING,false,0,3,0,2,2,,,1,2,2
78,2,4,310,6,ACCELERATING,false,0,3,0,2,2,,,1,2,2
79,2,4,316,6,ACCELERATING,false,0,3,1,2,2,,,1,3,10
80,2,4,322,6,USED_BOOST,true,5,3,0,2,2,,,1,4,18
81,2,4,328,6,ACCELERATING,true,4,3,1,2,2,,,1,4,22
82,2,4,334,6,USED_BOOST,true,5,3,0,2,2,,,1,4,26
83,2,4,340,6,ACCELERATING,true,4,3,0,2,2,,,1,4,26
84,2,4,346,6,ACCELERATING,true,3,3,1,2,2,,,1,4,30
85,2,4,352,6,USED_BOOST,true,5,3,0,2,2,,,1,4,34
86,2,4,358,6,ACCELERATING,true,4,3,0,2,2,,,1,4,34
87,2,4,364,6,ACCELERATING,true,3,3,0,2,2,,,1,4,34
88,2,4,370,6,ACCELERATING,true,2,3,0,2,2,,,1,4,34
89,2,4,376,6,USED_LIZARD,true,1,3,0,2,1,,,1,4,34
90,2,4,382,6,USED_LIZARD,false,0,3,0,2,0,,,1,4,34
91,2,4,388,6,ACCELERATING,false,0,3,0,2,0,,,1,4,34
92,2,4,394,6,ACCELERATING,false,0,3,0,2,0,,,1,4,34
93,2,4,400,6,ACCELERATING,false,0,3,0,2,0,,,2,4,38
94,2,4,406,6,ACCELERATING,false,0,3,0,2,0,,,2,4,38
95,2,4,412,6,ACCELERATING,false,0,3,0,3,0,,,3,4,46
96,2,4,418,3,HIT_MUD,false,0,4,0,3,0,,,3,4,43
97,2,4,421,0,HIT_MUD,false,0,5,0,3,0,,,3,4,40
98,2,4,421,0,FIXED_CAR,false,0,3,0,3,0,,,3,4,40
99,2,4,424,3,HIT_MUD,false,0,4,0,3,1,,,3,4,41
100,2,4,427,3,ACCELERATING,false,0,4,0,3,1,,,3,4,41
101,2,4,430,3,ACCELERATING,false,0,4,0,3,1,,,3,4,41
102,2,4,433,3,ACCELERATING,false,0,4,0,3,1,,,3,4,41
103,2,4,436,3,ACCELERATING,false,0,4,0,3,1,,,3,4,41
104,2,4,439,3,ACCELERATING,false,0,4,0,3,1,,,3,4,41
105,2,4,442,0,HIT_WALL,false,0,5,0,3,1,,,3,4,36
106,2,4,442,0,FIXED_CAR,false,0,3,0,3,1,,,3,4,36
107,2,4,445,3,ACCELERATING,false,0,3,0,3,1,,,3,4,36
108,2,4,451,6,ACCELERATING,false,0,3,0,3,1,,,3,4,36
109,2,4,457,6,USED_LIZARD,false,0,3,0,3,0,,,3,4,36
110,2,4,463,3,HIT_MUD,false,0,4,0,3,0,,,3,4,33
111,2,4,466,0,HIT_MUD,false,0,5,0,3,0,,,3,4,30
112,2,4,466,0,FIXED_CAR,false,0,3,0,3,0,,,3,4,30
113,2,4,469,3,ACCELERATING,false,0,3,0,3,0,,,3,4,30
114,2,4,475,6,ACCELERATING,false,0,3,0,3,1,,,3,4,34
115,2,4,481,6,USED_LIZARD,false,0,3,0,3,0,,,3,4,34
116,2,4,487,6,ACCELERATING,false,0,3,0,4,0,,,3,4,38
117,2,4,493,0,HIT_WALL,false,0,5,0,4,0,,,3,4,33
118,2,4,493,0,FIXED_CAR,false,0,3,0,4,0,,,3,4,33
119,2,4,496,3,ACCELERATING,false,0,3,0,4,0,,,3,4,33
120,2,4,502,3,HIT_MUD,false,0,4,0,4,0,,,3,4,30
121,2,4,505,3,ACCELERATING,false,0,4,0,4,0,,,3,4,30
122,2,4,508,3,ACCELERATING,false,0,4,0,4,0,,,3,4,30
123,2,4,511,3,ACCELERATING,false,0,4,0,4,0,,,3,4,30
124,2,4,514,3,ACCELERATING,false,0,4,0,4,0,,,3,4,30
125,2,4,517,3,ACCELERATING,false,0,4,0,4,0,,,3,4,30
126,2,4,520,0,HIT_MUD,false,0,5,0,4,0,,,3,4,27
127,2,4,520,0,FIXED_CAR,false,0,3,0,4,0,,,3,4,27
128,2,4,523,3,HIT_MUD,false,0,4,0,4,0,,,3,4,24
129,2,4,526,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
130,2,4,529,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
131,2,4,532,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
132,2,4,535,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
133,2,4,538,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
134,2,4,541,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
135,2,4,544,3,ACCELERATING,false,0,4,0,4,0,,,3,4,24
136,2,4,547,0,HIT_MUD,false,0,5,0,4,1,,,3,4,25
