Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,3,22,8,TURNING_LEFT,false,0,0,0,0,0,,,0,0,0
5,2,3,31,8,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
6,2,2,38,8,TURNING_LEFT,false,0,1,1,0,0,,,0,0,1
7,2,2,47,9,USED_BOOST,true,5,1,0,0,0,,,0,0,5
8,2,2,56,9,NOTHING,true,4,1,0,0,0,,,0,0,5
9,2,2,65,9,NOTHING,true,3,1,0,0,0,,,0,0,5
10,2,2,74,9,NOTHING,true,2,1,0,0,0,,,0,1,9
11,2,2,83,9,NOTHING,true,1,1,1,0,0,,,0,1,13
12,2,2,92,9,USED_BOOST,true,5,1,0,1,0,,,0,1,21
13,2,2,101,9,NOTHING,true,4,1,0,1,0,,,0,1,21
14,2,2,110,9,NOTHING,true,3,1,0,1,0,,,0,1,21
15,2,2,119,9,NOTHING,true,2,1,0,1,0,,,0,1,21
16,2,1,127,9,TURNING_LEFT,true,1,1,0,1,0,,,0,1,21
17,2,1,136,9,NOTHING,false,0,1,0,1,0,,,0,1,21
18,2,1,145,9,NOTHING,false,0,1,0,1,0,,,0,1,21
19,2,1,154,9,NOTHING,false,0,1,0,1,1,,,0,2,29
20,2,1,163,9,USED_LIZARD,false,0,1,0,1,0,,,0,2,29
21,2,1,172,9,NOTHING,false,0,1,0,1,0,,,0,2,29
22,2,1,181,9,NOTHING,false,0,1,0,1,0,,,1,2,33
23,2,1,190,9,NOTHING,false,0,1,0,1,0,,,1,2,33
24,2,2,198,9,TURNING_RIGHT,false,0,1,0,1,0,,,1,2,33
25,2,2,207,9,NOTHING,false,0,1,0,1,0,,,1,2,33
26,2,2,216,9,NOTHING,false,0,1,0,1,0,,,1,3,37
27,2,2,225,9,NOTHING,false,0,1,0,1,0,,,1,3,37
28,2,2,234,9,NOTHING,false,0,1,0,1,0,,,2,3,41
29,2,2,243,9,NOTHING,false,0,1,0,1,0,,,2,3,41
30,2,2,252,9,NOTHING,false,0,1,0,1,0,,,2,3,41
31,2,2,261,9,NOTHING,false,0,1,0,1,0,,,2,3,41
32,2,3,269,9,TURNING_RIGHT,false,0,1,0,1,0,,,2,4,45
33,2,3,278,9,NOTHING,false,0,1,0,1,0,,,2,4,45
34,2,3,287,9,NOTHING,false,0,1,0,1,0,,,2,4,45
35,2,3,296,9,NOTHING,false,0,1,0,1,1,,,2,4,49
36,2,3,305,9,USED_LIZARD,false,0,1,0,1,0,,,2,4,49
37,2,3,314,9,NOTHING,false,0,1,0,2,0,,,2,4,53
38,2,3,323,9,NOTHING,false,0,1,0,3,0,,,2,4,57
39,2,3,332,9,NOTHING,false,0,1,0,3,1,,,2,4,61
40,2,3,341,9,USED_LIZARD,false,0,1,0,3,0,,,2,4,61
41,2,3,350,8,HIT_MUD,false,0,2,0,3,0,,,2,4,58
42,2,2,357,3,HIT_WALL,false,0,4,0,3,0,,,2,4,53
43,2,3,359,3,TURNING_RIGHT,false,0,4,0,3,0,,,2,4,53
44,2,3,359,3,FIXED_CAR,false,0,2,0,3,0,,,2,4,53
45,2,3,359,3,FIXED_CAR,false,0,0,0,3,0,,,2,4,53
46,2,3,365,6,ACCELERATING,false,0,0,0,3,0,,,2,4,53
47,2,2,370,6,TURNING_LEFT,false,0,0,0,3,1,,,2,4,57
48,2,2,378,8,ACCELERATING,false,0,0,0,3,1,,,2,4,57
49,2,2,387,8,HIT_MUD,false,0,1,0,4,1,,,2,4,58
50,2,3,394,8,TURNING_RIGHT,false,0,1,0,4,1,,,2,4,58
51,2,3,403,9,ACCELERATING,false,0,1,0,4,1,,,2,4,58
52,2,3,412,9,NOTHING,false,0,1,0,4,1,,,2,4,58
53,2,3,421,9,USED_LIZARD,false,0,1,0,4,0,,,2,4,58
54,2,4,429,9,TURNING_RIGHT,false,0,1,1,4,0,,,2,4,62
55,2,4,438,8,HIT_MUD,false,0,2,0,4,0,,,2,4,63
56,2,3,445,6,HIT_MUD,false,0,3,0,4,0,,,2,4,60
57,2,2,450,6,TURNING_LEFT,false,0,3,0,4,0,,,2,4,60
58,2,2,450,6,FIXED_CAR,false,0,1,0,4,0,,,2,4,60
59,2,2,458,8,ACCELERATING,false,0,1,0,4,0,,,3,4,64
60,2,2,467,9,ACCELERATING,false,0,1,0,4,0,,,3,4,64
61,2,2,476,9,NOTHING,false,0,1,0,4,0,,,3,4,64
62,2,2,485,9,NOTHING,false,0,1,0,4,0,,,3,4,64
63,2,2,494,9,NOTHING,false,0,1,0,4,0,,,3,4,64
64,2,2,503,9,NOTHING,false,0,1,0,4,0,,,3,4,64
65,2,2,512,9,NOTHING,false,0,1,1,4,1,,,3,4,72
66,2,2,521,9,USED_BOOST,true,5,1,0,4,1,,,3,4,76
67,2,2,530,9,USED_LIZARD,true,4,1,0,4,0,,,3,4,76
68,2,3,538,9,TURNING_RIGHT,true,3,1,0,4,0,,,3,4,76
69,2,3,547,9,NOTHING,true,2,1,0,4,0,,,3,4,76
70,2,3,556,9,NOTHING,true,1,1,0,4,0,,,3,4,76
71,2,3,565,9,NOTHING,false,0,1,0,4,0,,,3,4,76
72,2,3,574,9,NOTHING,false,0,1,0,4,0,,,4,4,80
73,2,3,583,9,NOTHING,false,0,1,0,4,0,,,5,4,84
74,2,3,592,9,NOTHING,false,0,1,0,4,0,,,5,4,84
75,2,3,601,9,NOTHING,false,0,1,1,4,0,,,5,4,88
76,2,3,610,9,USED_BOOST,true,5,1,0,4,0,,,5,4,92
77,2,3,619,9,NOTHING,true,4,1,0,4,0,,,5,4,92
78,2,2,627,9,TURNING_LEFT,true,3,1,0,4,0,,,5,4,92
79,2,1,635,9,TURNING_LEFT,true,2,1,0,4,0,,,5,4,92
80,2,2,643,9,TURNING_RIGHT,true,1,1,0,4,0,,,5,4,92
81,2,3,651,9,TURNING_RIGHT,false,0,1,0,4,0,,,5,4,92
82,2,3,660,9,NOTHING,false,0,1,0,5,0,,,5,4,96
83,2,2,668,9,TURNING_LEFT,false,0,1,0,5,0,,,5,4,96
84,2,2,677,9,NOTHING,false,0,1,1,5,0,,,5,4,100
85,2,2,686,9,USED_BOOST,true,5,1,0,5,0,,,6,4,108
86,2,2,695,9,NOTHING,true,4,1,0,5,0,,,6,5,112
87,2,2,704,9,NOTHING,true,3,1,0,5,0,,,6,5,112
88,2,2,713,9,NOTHING,true,2,1,0,5,0,,,6,6,116
89,2,2,722,9,NOTHING,true,1,1,0,5,0,,,6,6,116
90,2,1,730,9,TURNING_LEFT,false,0,1,0,5,0,,,6,6,116
91,2,1,739,9,NOTHING,false,0,1,0,5,0,,,6,6,116
92,2,1,748,9,NOTHING,false,0,1,0,5,0,,,7,6,120
93,2,1,757,9,NOTHING,false,0,1,0,5,0,,,7,6,120
94,2,1,766,9,NOTHING,false,0,1,1,5,0,,,8,7,132
95,2,2,774,9,TURNING_RIGHT,false,0,1,1,5,0,,,8,7,132
96,2,2,783,9,USED_BOOST,true,5,1,0,5,0,,,8,7,136
97,2,2,792,9,NOTHING,true,4,1,0,5,0,,,8,7,136
98,2,3,800,9,TURNING_RIGHT,true,3,1,0,5,0,,,8,7,136
99,2,3,809,8,HIT_MUD,false,0,2,0,5,0,,,8,7,133
100,2,2,816,8,TURNING_LEFT,false,0,2,0,5,0,,,8,7,133
101,2,2,816,8,FIXED_CAR,false,0,0,0,5,0,,,8,7,133
102,2,2,825,9,ACCELERATING,false,0,0,0,5,0,,,8,7,133
103,2,3,833,9,TURNING_RIGHT,false,0,0,0,5,0,,,8,7,133
104,2,3,842,9,NOTHING,false,0,0,0,5,0,,,8,7,133
105,2,4,850,9,TURNING_RIGHT,false,0,0,0,5,0,,,8,7,133
106,2,4,859,9,NOTHING,false,0,0,0,5,1,,,8,7,137
107,2,4,868,9,USED_LIZARD,false,0,0,0,5,0,,,8,7,137
108,2,4,877,9,NOTHING,false,0,0,0,5,1,,,8,7,141
109,2,4,886,9,USED_LIZARD,false,0,0,0,5,0,,,8,7,141
110,2,4,895,9,NOTHING,false,0,0,0,5,1,,,8,7,145
111,2,4,904,9,USED_LIZARD,false,0,0,0,5,0,,,8,7,145
112,2,3,912,9,TURNING_LEFT,false,0,0,0,5,0,,,9,7,149
113,2,3,921,9,NOTHING,false,0,0,0,5,0,,,9,7,149
114,2,3,930,9,NOTHING,false,0,0,0,5,0,,,9,7,149
115,2,3,939,9,NOTHING,false,0,0,0,5,0,,,9,7,149
116,2,3,948,9,NOTHING,false,0,0,0,5,0,,,10,7,153
117,2,3,957,9,NOTHING,false,0,0,0,5,0,,,10,7,153
118,2,2,965,9,TURNING_LEFT,false,0,0,0,5,1,,,10,7,157
119,2,2,974,9,NOTHING,false,0,0,0,5,1,,,10,7,157
120,2,2,983,9,USED_LIZARD,false,0,0,0,5,0,,,10,7,157
121,2,2,992,9,NOTHING,false,0,0,0,5,0,,,10,7,157
122,2,2,1001,9,NOTHING,false,0,0,0,5,0,,,11,7,161
123,2,2,1010,9,NOTHING,false,0,0,0,5,0,,,11,7,161
124,2,2,1019,9,NOTHING,false,0,0,0,5,0,,,11,7,161
125,2,2,1028,9,NOTHING,false,0,0,0,5,0,,,11,7,161
126,2,2,1037,9,NOTHING,false,0,0,0,5,0,,,11,7,161
127,2,3,1045,9,TURNING_RIGHT,false,0,0,0,5,1,,,11,7,165
128,2,3,1054,9,USED_LIZARD,false,0,0,0,5,0,,,11,7,165
129,2,3,1063,8,HIT_MUD,false,0,1,0,5,0,,,11,7,162
130,2,4,1070,8,TURNING_RIGHT,false,0,1,0,5,0,,,11,7,162
131,2,4,1079,9,ACCELERATING,false,0,1,0,5,0,,,11,7,162
132,2,4,1088,9,NOTHING,false,0,1,0,5,0,,,11,7,162
133,2,4,1097,9,NOTHING,false,0,1,0,6,1,,,11,7,170
134,2,4,1106,9,USED_LIZARD,false,0,1,0,6,0,,,11,7,170
135,2,4,1115,9,NOTHING,false,0,1,0,6,0,,,11,7,170
136,2,3,1123,9,TURNING_LEFT,false,0,1,0,6,1,,,11,7,174
137,2,3,1132,9,USED_LIZARD,false,0,1,0,6,0,,,11,7,174
138,2,3,1141,9,NOTHING,false,0,1,0,6,0,,,11,7,174
139,2,3,1150,9,NOTHING,false,0,1,0,6,0,,,11,7,174
