Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,2,4,11,5,NOTHING,false,0,0,0,0,1,,,0,0,4
4,2,4,16,5,NOTHING,false,0,0,0,0,1,,,0,0,4
5,2,4,21,5,NOTHING,false,0,0,0,0,1,,,0,0,4
6,2,4,26,3,HIT_MUD,false,0,1,0,0,1,,,0,0,1
7,2,4,29,3,NOTHING,false,0,1,0,0,1,,,0,0,1
8,2,4,32,3,HIT_MUD,false,0,2,0,0,1,,,0,0,-2
9,2,4,35,3,NOTHING,false,0,2,0,0,1,,,0,0,-2
10,2,4,38,3,NOTHING,false,0,2,0,0,1,,,0,0,-2
11,2,4,41,3,HIT_MUD,false,0,3,0,0,1,,,0,0,-5
12,2,4,44,3,NOTHING,false,0,3,1,0,1,,,0,0,-1
13,2,4,47,3,NOTHING,false,0,3,1,0,1,,,0,0,-1
14,2,4,50,0,HIT_WALL,false,0,5,1,0,1,,,0,0,-9
15,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
16,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
17,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
18,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
19,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
20,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
21,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
22,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
23,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
24,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
25,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
26,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
27,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
28,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
29,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
30,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
31,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
32,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
33,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
34,2,4,50,0,NOTHING,false,0,5,1,0,1,,,0,0,-9
