Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,1,1,15,8,ACCELERATING,false,0,0,0,0,0,,,0,1,4
4,1,1,24,9,ACCELERATING,false,0,0,0,0,0,,,0,1,4
5,1,1,33,9,NOTHING,false,0,0,0,0,0,,,0,1,4
6,1,1,42,8,HIT_MUD,false,0,1,0,0,0,,,0,1,1
7,1,1,51,8,HIT_MUD,false,0,2,0,0,0,,,0,1,-2
8,1,1,51,8,FIXED_CAR,false,0,0,0,0,0,,,0,1,-2
9,1,1,60,9,ACCELERATING,false,0,0,0,0,0,,,0,1,-2
10,1,1,69,9,NOTHING,false,0,0,0,0,0,,,0,1,-2
11,1,1,78,9,NOTHING,false,0,0,1,0,0,,,0,1,2
12,1,1,93,15,USED_BOOST,true,5,0,1,0,0,,,0,1,10
13,1,2,107,15,TURNING_RIGHT,true,4,0,1,0,0,,,0,1,10
14,1,2,122,15,NOTHING,true,3,0,1,0,0,,,0,1,10
15,1,3,136,15,TURNING_RIGHT,true,2,0,1,0,0,,,0,1,10
16,1,2,150,15,TURNING_LEFT,true,1,0,1,0,0,,,0,1,10
17,1,1,158,9,TURNING_LEFT,false,0,0,1,1,0,,,1,1,18
18,1,1,173,15,USED_BOOST,true,5,0,0,1,0,,,1,1,22
19,1,1,188,15,NOTHING,true,4,0,1,1,1,,,1,2,34
20,1,1,203,15,USED_LIZARD,true,3,0,1,1,0,,,1,2,34
21,1,2,217,15,TURNING_RIGHT,true,2,0,1,2,0,,,2,3,46
22,1,2,232,15,NOTHING,true,1,0,1,2,0,,,3,3,50
23,1,2,241,9,NOTHING,false,0,0,2,2,0,,,3,3,54
24,1,2,256,15,USED_BOOST,true,5,0,1,2,0,,,3,3,58
25,1,2,271,9,HIT_MUD,false,0,1,1,3,0,,,3,3,59
26,1,3,279,9,TURNING_RIGHT,false,0,1,1,4,0,,,3,3,63
27,1,2,287,9,TURNING_LEFT,false,0,1,1,4,0,,,3,3,63
28,1,2,296,9,USED_BOOST,true,5,1,0,4,1,,,3,4,75
29,1,2,305,9,USED_LIZARD,true,4,1,0,4,0,,,3,4,75
30,1,2,314,9,NOTHING,true,3,1,1,4,0,,,3,4,79
31,1,2,323,9,USED_BOOST,true,5,1,0,4,0,,,4,4,87
