Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,1,0,0,,,0,0,4
4,2,4,30,0,HIT_WALL,false,0,5,0,0,1,,,2,0,3
5,2,4,30,0,FIXED_CAR,false,0,3,0,0,1,,,2,0,3
6,2,4,33,3,ACCELERATING,false,0,3,0,0,1,,,2,0,3
7,2,4,39,0,HIT_WALL,false,0,5,0,0,1,,,2,0,-5
8,2,4,39,0,FIXED_CAR,false,0,3,0,0,1,,,2,0,-5
9,2,4,42,3,HIT_MUD,false,0,4,0,0,1,,,2,0,-8
10,2,4,45,3,ACCELERATING,false,0,4,0,0,1,,,2,0,-8
11,2,4,48,3,ACCELERATING,false,0,4,0,0,1,,,2,0,-8
12,2,4,51,3,ACCELERATING,false,0,4,0,0,1,,,2,0,-8
13,2,4,54,3,ACCELERATING,false,0,4,0,0,1,,,2,0,-8
14,2,4,57,3,ACCELERATING,false,0,4,0,0,1,,,2,0,-8
15,2,4,60,3,ACCELERATING,false,0,4,0,0,1,,,2,0,-8
16,2,4,63,0,HIT_MUD,false,0,5,0,0,1,,,2,0,-11
17,2,4,63,0,FIXED_CAR,false,0,3,0,0,1,,,2,0,-11
18,2,4,66,3,ACCELERATING,false,0,3,0,0,1,,,2,0,-11
19,2,4,72,6,ACCELERATING,false,0,3,0,0,1,,,2,0,-11
20,2,4,78,6,USED_LIZARD,false,0,3,0,0,0,,,2,0,-11
21,2,4,84,6,ACCELERATING,false,0,3,0,0,1,,,2,0,-7
22,2,4,90,3,HIT_MUD,false,0,4,0,0,0,,,2,0,-10
23,2,4,93,3,ACCELERATING,false,0,4,0,0,0,,,2,0,-10
24,2,4,96,0,HIT_MUD,false,0,5,0,0,0,,,2,0,-18
25,2,4,96,0,FIXED_CAR,false,0,3,0,0,0,,,2,0,-18
26,2,4,99,3,ACCELERATING,false,0,3,0,0,1,,,2,0,-14
27,2,4,105,0,HIT_WALL,false,0,5,0,0,1,,,2,0,-33
28,2,4,105,0,FIXED_CAR,false,0,3,0,0,1,,,2,0,-33
29,2,4,108,3,ACCELERATING,false,0,3,0,1,1,,,2,0,-29
30,2,4,114,6,ACCELERATING,false,0,3,0,1,2,,,2,0,-25
31,2,4,120,6,ACCELERATING,false,0,3,0,1,2,,,2,0,-25
32,2,4,126,6,ACCELERATING,false,0,3,0,1,2,,,2,0,-25
33,2,4,132,6,ACCELERATING,false,0,3,0,1,2,,,2,0,-25
34,2,4,138,3,HIT_MUD,false,0,4,0,1,1,,,2,0,-28
35,2,4,141,0,HIT_MUD,false,0,5,0,1,1,,,2,0,-31
36,2,4,141,0,FIXED_CAR,false,0,3,0,1,1,,,2,0,-31
37,2,4,144,3,ACCELERATING,false,0,3,0,1,1,,,2,0,-31
38,2,4,150,3,HIT_MUD,false,0,4,0,1,1,,,2,0,-34
39,2,4,153,3,ACCELERATING,false,0,4,0,1,1,,,2,0,-34
40,2,4,156,0,HIT_MUD,false,0,5,0,1,1,,,2,0,-37
41,2,4,156,0,FIXED_CAR,false,0,3,0,1,1,,,2,0,-37
42,2,4,159,0,HIT_WALL,false,0,5,0,1,1,,,2,0,-42
43,2,4,159,0,FIXED_CAR,false,0,3,0,1,1,,,2,0,-42
44,2,4,162,3,ACCELERATING,false,0,3,0,1,1,,,2,0,-42
45,2,4,168,3,HIT_MUD,false,0,4,0,1,1,,,2,0,-45
46,2,4,171,3,ACCELERATING,false,0,4,0,1,1,,,2,0,-45
47,2,4,174,3,ACCELERATING,false,0,4,0,1,1,,,2,1,-41
48,2,4,177,3,ACCELERATING,false,0,4,0,2,1,,,2,1,-37
49,2,4,180,3,ACCELERATING,false,0,4,0,2,1,,,2,1,-37
50,2,4,183,3,ACCELERATING,false,0,4,0,2,1,,,2,1,-37
51,2,4,186,3,ACCELERATING,false,0,4,0,2,1,,,2,1,-37
52,2,4,189,3,ACCELERATING,false,0,4,0,2,1,,,2,1,-37
53,2,4,192,0,HIT_MUD,false,0,5,0,2,1,,,2,1,-40
54,2,4,192,0,FIXED_CAR,false,0,3,0,2,1,,,2,1,-40
55,2,4,195,3,ACCELERATING,false,0,3,0,2,1,,,2,1,-40
56,2,4,201,6,ACCELERATING,false,0,3,0,2,1,,,2,1,-40
57,2,4,207,6,USED_LIZARD,false,0,3,0,2,0,,,2,1,-40
58,2,4,213,3,HIT_MUD,false,0,4,0,2,0,,,2,1,-43
59,2,4,216,3,ACCELERATING,false,0,4,0,2,0,,,2,1,-43
60,2,4,219,0,HIT_MUD,false,0,5,0,2,0,,,2,1,-46
61,2,4,219,0,FIXED_CAR,false,0,3,0,2,0,,,2,1,-46
62,2,4,222,3,ACCELERATING,false,0,3,0,2,0,,,2,1,-46
63,2,4,228,3,HIT_MUD,false,0,4,0,2,0,,,2,1,-49
64,2,4,231,3,ACCELERATING,false,0,4,0,2,0,,,2,1,-49
65,2,4,234,3,ACCELERATING,false,0,4,0,2,0,,,2,1,-49
66,2,4,237,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
67,2,4,240,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
68,2,4,243,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
69,2,4,246,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
70,2,4,249,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
71,2,4,252,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
72,2,4,255,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
73,2,4,258,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
74,2,4,261,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
75,2,4,264,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-45
76,2,4,267,0,HIT_MUD,false,0,5,0,2,0,,,2,2,-48
77,2,4,267,0,FIXED_CAR,false,0,3,0,2,0,,,2,2,-48
78,2,4,270,3,HIT_MUD,false,0,4,0,2,0,,,2,2,-51
79,2,4,273,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-51
80,2,4,276,3,ACCELERATING,false,0,4,0,2,0,,,2,2,-51
81,2,4,279,0,HIT_WALL,false,0,5,0,2,0,,,2,2,-56
82,2,4,279,0,FIXED_CAR,false,0,3,0,2,0,,,2,2,-56
83,2,4,282,3,ACCELERATING,false,0,3,0,2,0,,,2,2,-56
84,2,4,288,3,HIT_MUD,false,0,4,0,2,1,,,2,2,-55
85,2,4,291,3,ACCELERATING,false,0,4,0,2,1,,,2,2,-55
86,2,4,294,3,ACCELERATING,false,0,4,0,2,3,,,2,2,-47
87,2,4,297,3,ACCELERATING,false,0,4,0,2,3,,,2,3,-43
88,2,4,300,3,ACCELERATING,false,0,4,0,2,3,,,2,3,-43
89,2,4,303,0,HIT_MUD,false,0,5,0,2,3,,,2,3,-46
90,2,4,303,0,FIXED_CAR,false,0,3,0,2,3,,,2,3,-46
91,2,4,306,3,ACCELERATING,false,0,3,0,2,3,,,2,3,-46
92,2,4,312,3,HIT_MUD,false,0,4,0,2,3,,,2,3,-49
93,2,4,315,3,ACCELERATING,false,0,4,0,4,3,,,2,3,-41
94,2,4,318,0,HIT_WALL,false,0,5,0,4,3,,,2,3,-46
95,2,4,318,0,FIXED_CAR,false,0,3,0,4,3,,,2,3,-46
96,2,4,321,3,HIT_MUD,false,0,4,0,4,4,,,2,3,-45
97,2,4,324,3,ACCELERATING,false,0,4,0,4,4,,,2,3,-45
98,2,4,327,3,ACCELERATING,false,0,4,0,4,4,,,2,3,-45
99,2,4,330,3,ACCELERATING,false,0,4,0,5,4,,,2,3,-41
100,2,4,333,0,HIT_MUD,false,0,5,0,5,4,,,2,3,-44
101,2,4,333,0,FIXED_CAR,false,0,3,0,5,4,,,2,3,-44
102,2,4,336,3,ACCELERATING,false,0,3,0,5,4,,,2,3,-44
103,2,4,342,6,ACCELERATING,false,0,3,0,5,4,,,2,3,-44
104,2,4,348,6,ACCELERATING,false,0,3,0,5,4,,,2,3,-44
105,2,4,354,6,USED_LIZARD,false,0,3,0,5,3,,,2,3,-44
106,2,4,360,6,ACCELERATING,false,0,3,0,5,3,,,2,3,-44
107,2,4,366,6,USED_LIZARD,false,0,3,0,5,2,,,2,3,-44
108,2,4,372,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
109,2,4,378,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
110,2,4,384,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
111,2,4,390,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
112,2,4,396,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
113,2,4,402,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
114,2,4,408,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-44
115,2,4,414,6,USED_LIZARD,false,0,3,0,5,1,,,2,3,-44
116,2,4,420,6,ACCELERATING,false,0,3,0,5,1,,,2,3,-44
117,2,4,426,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-40
118,2,4,432,6,ACCELERATING,false,0,3,0,5,2,,,2,3,-40
119,2,4,438,6,USED_LIZARD,false,0,3,0,5,1,,,2,3,-40
120,2,4,444,6,USED_LIZARD,false,0,3,0,5,0,,,2,3,-40
121,2,4,450,6,ACCELERATING,false,0,3,0,5,0,,,2,4,-36
122,2,4,456,6,ACCELERATING,false,0,3,0,5,0,,,2,4,-36
123,2,4,462,6,ACCELERATING,false,0,3,0,5,0,,,2,4,-36
124,2,4,468,6,ACCELERATING,false,0,3,0,5,0,,,2,4,-36
125,2,4,474,6,ACCELERATING,false,0,3,0,6,0,,,2,4,-32
126,2,4,480,6,ACCELERATING,false,0,3,0,6,0,,,2,4,-32
127,2,4,486,6,ACCELERATING,false,0,3,0,6,0,,,2,4,-32
128,2,4,492,0,HIT_WALL,false,0,5,0,6,0,,,2,4,-40
129,2,4,492,0,FIXED_CAR,false,0,3,0,6,0,,,2,4,-40
130,2,4,495,3,ACCELERATING,false,0,3,0,6,0,,,2,4,-40
131,2,4,501,6,ACCELERATING,false,0,3,0,6,0,,,2,4,-40
132,2,4,507,6,ACCELERATING,false,0,3,0,6,0,,,2,4,-40
133,2,4,513,3,HIT_MUD,false,0,4,0,6,0,,,2,4,-43
134,2,4,516,3,ACCELERATING,false,0,4,0,6,0,,,2,4,-43
