Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,1,0,0,,,0,1,8
4,2,4,30,15,USED_BOOST,true,5,0,0,0,0,,,0,1,12
5,2,4,45,6,HIT_MUD,false,0,3,0,0,0,,,0,1,3
6,2,4,51,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
7,2,4,57,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
8,2,4,63,6,ACCELERATING,false,0,3,0,0,0,,,0,2,7
9,2,4,69,3,HIT_MUD,false,0,4,0,1,0,,,0,2,8
10,2,4,72,3,ACCELERATING,false,0,4,0,1,0,,,0,2,8
11,2,4,75,3,ACCELERATING,false,0,4,0,1,0,,,0,2,8
12,2,4,78,0,HIT_MUD,false,0,5,0,1,0,,,0,2,5
13,2,4,78,0,FIXED_CAR,false,0,3,0,1,0,,,0,2,5
14,2,4,81,3,ACCELERATING,false,0,3,0,1,0,,,0,2,5
15,2,4,87,3,HIT_MUD,false,0,4,0,1,0,,,0,2,2
16,2,4,90,0,HIT_MUD,false,0,5,0,1,0,,,0,2,-1
17,2,4,90,0,FIXED_CAR,false,0,3,0,1,0,,,0,2,-1
18,2,4,93,3,ACCELERATING,false,0,3,0,1,0,,,0,2,-1
19,2,4,99,6,ACCELERATING,false,0,3,0,1,0,,,0,2,-1
20,2,4,105,0,HIT_WALL,false,0,5,0,1,0,,,0,2,-11
21,2,4,105,0,FIXED_CAR,false,0,3,0,1,0,,,0,2,-11
22,2,4,108,3,HIT_MUD,false,0,4,0,1,0,,,1,2,-10
23,2,4,111,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
24,2,4,114,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
25,2,4,117,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
26,2,4,120,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
27,2,4,123,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
28,2,4,126,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
29,2,4,129,3,ACCELERATING,false,0,4,0,1,0,,,1,2,-10
30,2,4,132,3,ACCELERATING,false,0,4,1,1,0,,,1,2,-6
31,2,4,135,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
32,2,4,138,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
33,2,4,141,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
34,2,4,144,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
35,2,4,147,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
36,2,4,150,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
37,2,4,153,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
38,2,4,156,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
39,2,4,159,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
40,2,4,162,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
41,2,4,165,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
42,2,4,168,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
43,2,4,171,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
44,2,4,174,3,ACCELERATING,false,0,4,1,1,0,,,2,2,-2
45,2,4,177,3,ACCELERATING,false,0,4,1,2,0,,,2,2,2
46,2,4,180,3,ACCELERATING,false,0,4,1,2,0,,,3,2,6
47,2,4,183,3,ACCELERATING,false,0,4,1,2,0,,,3,2,6
48,2,4,186,3,ACCELERATING,false,0,4,1,2,0,,,3,2,6
49,2,4,189,0,HIT_MUD,false,0,5,1,2,1,,,3,2,7
50,2,4,189,0,FIXED_CAR,false,0,3,1,2,1,,,3,2,7
51,2,4,192,3,ACCELERATING,false,0,3,1,2,1,,,3,2,7
52,2,4,198,6,ACCELERATING,false,0,3,1,2,1,,,3,2,7
53,2,4,204,6,USED_BOOST,true,5,3,0,3,1,,,3,2,15
54,2,4,210,6,ACCELERATING,true,4,3,0,3,2,,,3,2,19
55,2,4,216,6,ACCELERATING,true,3,3,0,3,2,,,3,2,19
56,2,4,222,6,ACCELERATING,true,2,3,0,3,2,,,3,2,19
57,2,4,228,6,USED_LIZARD,true,1,3,0,3,1,,,3,2,19
58,2,4,234,6,ACCELERATING,false,0,3,0,3,1,,,3,2,19
59,2,4,240,6,ACCELERATING,false,0,3,0,3,1,,,3,2,19
60,2,4,246,6,ACCELERATING,false,0,3,0,3,1,,,3,2,19
61,2,4,252,6,USED_LIZARD,false,0,3,0,3,0,,,3,2,19
62,2,4,258,6,ACCELERATING,false,0,3,0,3,0,,,3,2,19
63,2,4,264,6,ACCELERATING,false,0,3,0,3,1,,,3,2,23
64,2,4,270,6,ACCELERATING,false,0,3,0,3,1,,,3,2,23
65,2,4,276,6,ACCELERATING,false,0,3,0,3,1,,,3,2,23
66,2,4,282,6,USED_LIZARD,false,0,3,0,3,0,,,3,2,23
67,2,4,288,0,HIT_WALL,false,0,5,0,3,0,,,3,2,9
68,2,4,288,0,FIXED_CAR,false,0,3,0,3,0,,,3,2,9
69,2,4,291,3,ACCELERATING,false,0,3,0,3,0,,,3,2,9
70,2,4,297,6,ACCELERATING,false,0,3,0,3,0,,,3,2,9
71,2,4,303,6,ACCELERATING,false,0,3,0,3,0,,,3,2,9
72,2,4,309,3,HIT_MUD,false,0,4,0,3,0,,,3,2,6
73,2,4,312,3,ACCELERATING,false,0,4,0,3,0,,,3,2,6
74,2,4,315,3,ACCELERATING,false,0,4,0,3,0,,,3,2,6
75,2,4,318,3,ACCELERATING,false,0,4,1,3,0,,,3,2,10
76,2,4,321,3,ACCELERATING,false,0,4,1,3,0,,,3,2,10
77,2,4,324,3,ACCELERATING,false,0,4,1,3,0,,,3,2,10
78,2,4,327,0,HIT_WALL,false,0,5,1,3,0,,,3,2,5
79,2,4,327,0,FIXED_CAR,false,0,3,1,3,0,,,3,2,5
80,2,4,330,3,ACCELERATING,false,0,3,1,3,0,,,3,2,5
81,2,4,336,3,HIT_MUD,false,0,4,1,3,0,,,3,2,2
82,2,4,339,0,HIT_MUD,false,0,5,1,3,0,,,3,2,-1
83,2,4,339,0,FIXED_CAR,false,0,3,1,3,0,,,3,2,-1
84,2,4,342,3,ACCELERATING,false,0,3,1,3,0,,,3,2,-1
85,2,4,348,3,HIT_MUD,false,0,4,1,3,0,,,3,2,-4
86,2,4,351,3,ACCELERATING,false,0,4,1,3,0,,,3,2,-4
87,2,4,354,0,HIT_MUD,false,0,5,1,3,0,,,3,2,-7
88,2,4,354,0,FIXED_CAR,false,0,3,1,3,0,,,3,2,-7
89,2,4,357,0,HIT_WALL,false,0,5,1,3,0,,,3,2,-12
90,2,4,357,0,FIXED_CAR,false,0,3,1,3,0,,,3,2,-12
91,2,4,360,3,ACCELERATING,false,0,3,1,3,0,,,3,2,-12
92,2,4,366,6,ACCELERATING,false,0,3,1,3,0,,,3,2,-12
93,2,4,372,6,USED_BOOST,true,5,3,0,3,0,,,3,2,-8
94,2,4,378,6,ACCELERATING,true,4,3,0,3,0,,,3,2,-8
95,2,4,384,6,ACCELERATING,true,3,3,0,3,0,,,3,4,0
96,2,4,390,6,ACCELERATING,true,2,3,0,3,0,,,3,4,0
97,2,4,396,6,ACCELERATING,true,1,3,0,3,0,,,3,4,0
98,2,4,402,3,HIT_MUD,false,0,4,0,3,0,,,3,4,-3
99,2,4,405,3,ACCELERATING,false,0,4,0,3,0,,,3,4,-3
100,2,4,408,3,ACCELERATING,false,0,4,0,3,0,,,3,5,1
101,2,4,411,3,ACCELERATING,false,0,4,0,3,0,,,3,5,1
102,2,4,414,3,ACCELERATING,false,0,4,0,3,0,,,3,5,1
103,2,4,417,3,ACCELERATING,false,0,4,0,3,0,,,3,5,1
104,2,4,420,3,ACCELERATING,false,0,4,0,4,0,,,3,5,5
105,2,4,423,3,ACCELERATING,false,0,4,0,4,0,,,3,5,5
106,2,4,426,3,ACCELERATING,false,0,4,0,4,0,,,3,5,5
107,2,4,429,3,ACCELERATING,false,0,4,0,4,0,,,3,5,5
108,2,4,432,3,ACCELERATING,false,0,4,0,4,0,,,3,5,5
109,2,4,435,0,HIT_MUD,false,0,5,0,4,0,,,3,5,2
110,2,4,435,0,FIXED_CAR,false,0,3,0,4,0,,,3,5,2
111,2,4,438,3,ACCELERATING,false,0,3,0,4,0,,,3,5,2
112,2,4,444,6,ACCELERATING,false,0,3,0,4,0,,,4,5,6
113,2,4,450,0,HIT_WALL,false,0,5,0,4,0,,,4,5,1
114,2,4,450,0,FIXED_CAR,false,0,3,0,4,0,,,4,5,1
115,2,4,453,3,ACCELERATING,false,0,3,0,4,0,,,4,5,1
116,2,4,459,0,HIT_MUD,false,0,5,0,4,0,,,4,5,-5
117,2,4,459,0,FIXED_CAR,false,0,3,0,4,0,,,4,5,-5
118,2,4,462,3,ACCELERATING,false,0,3,0,4,0,,,4,5,-5
119,2,4,468,6,ACCELERATING,false,0,3,0,4,0,,,4,5,-5
120,2,4,474,6,ACCELERATING,false,0,3,0,5,0,,,5,6,7
121,2,4,480,6,ACCELERATING,false,0,3,0,5,0,,,5,6,7
122,2,4,486,3,HIT_MUD,false,0,4,1,5,0,,,5,6,8
123,2,4,489,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
124,2,4,492,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
125,2,4,495,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
126,2,4,498,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
127,2,4,501,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
128,2,4,504,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
129,2,4,507,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
130,2,4,510,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
131,2,4,513,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
132,2,4,516,3,ACCELERATING,false,0,4,1,5,0,,,5,6,8
133,2,4,519,0,HIT_MUD,false,0,5,1,5,0,,,5,6,5
134,2,4,519,0,FIXED_CAR,false,0,3,1,5,0,,,5,6,5
135,2,4,522,3,ACCELERATING,false,0,3,1,5,0,,,5,6,5
136,2,4,528,6,ACCELERATING,false,0,3,1,5,0,,,5,6,5
