Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,6,HIT_MUD,false,0,1,0,0,0,,,0,1,1
4,2,3,20,6,TURNING_LEFT,false,0,1,0,0,0,,,1,1,5
5,2,3,28,8,ACCELERATING,false,0,1,0,0,0,,,1,1,5
6,2,3,37,9,ACCELERATING,false,0,1,0,0,0,,,1,1,5
7,2,3,46,9,NOTHING,false,0,1,0,0,0,,,1,1,5
8,2,2,54,9,TURNING_LEFT,false,0,1,0,0,0,,,1,1,5
9,2,2,63,9,NOTHING,false,0,1,0,0,0,,,1,1,5
10,2,1,71,9,TURNING_LEFT,false,0,1,0,1,0,,,1,1,9
11,2,1,80,9,NOTHING,false,0,1,1,1,0,,,1,1,13
12,2,1,89,9,USED_BOOST,true,5,1,0,1,0,,,1,1,17
13,2,1,98,9,NOTHING,true,4,1,0,1,0,,,1,1,17
14,2,1,107,9,NOTHING,true,3,1,1,1,0,,,1,1,21
15,2,1,116,8,HIT_MUD,false,0,2,0,2,0,,,1,1,26
16,2,2,123,8,TURNING_RIGHT,false,0,2,0,2,0,,,1,1,26
17,2,2,123,8,FIXED_CAR,false,0,0,0,2,0,,,1,1,26
18,2,2,132,9,ACCELERATING,false,0,0,0,2,0,,,2,1,30
19,2,3,140,9,TURNING_RIGHT,false,0,0,0,2,0,,,2,1,30
20,2,3,149,8,HIT_MUD,false,0,1,0,2,0,,,2,1,27
21,2,4,156,6,HIT_MUD,false,0,2,0,2,0,,,2,1,24
22,2,3,161,6,TURNING_LEFT,false,0,2,0,2,0,,,2,1,24
23,2,3,161,6,FIXED_CAR,false,0,0,0,2,0,,,2,1,24
24,2,3,169,8,ACCELERATING,false,0,0,0,2,0,,,2,1,24
25,2,2,176,8,TURNING_LEFT,false,0,0,0,2,1,,,2,1,28
26,2,2,185,9,ACCELERATING,false,0,0,0,2,1,,,2,1,28
27,2,2,194,9,USED_LIZARD,false,0,0,0,2,0,,,2,1,28
28,2,2,203,9,NOTHING,false,0,0,0,2,1,,,2,1,32
29,2,2,212,9,NOTHING,false,0,0,0,3,1,,,2,1,36
30,2,2,221,9,USED_LIZARD,false,0,0,0,3,0,,,2,1,36
31,2,2,230,9,NOTHING,false,0,0,0,3,0,,,2,1,36
32,2,2,239,9,NOTHING,false,0,0,0,3,0,,,2,1,36
33,2,3,247,9,TURNING_RIGHT,false,0,0,0,3,0,,,2,1,36
34,2,3,256,9,NOTHING,false,0,0,0,4,0,,,2,1,40
35,2,3,265,9,NOTHING,false,0,0,0,4,0,,,2,1,40
36,2,3,274,9,NOTHING,false,0,0,0,5,0,,,2,1,44
37,2,4,282,9,TURNING_RIGHT,false,0,0,1,5,0,,,2,1,48
38,2,4,297,8,HIT_MUD,false,0,2,0,5,0,,,3,1,50
39,2,3,304,8,TURNING_LEFT,false,0,2,0,5,0,,,3,1,50
40,2,3,304,8,FIXED_CAR,false,0,0,0,5,0,,,3,1,50
41,2,3,313,9,ACCELERATING,false,0,0,0,5,0,,,3,1,50
42,2,4,321,9,TURNING_RIGHT,false,0,0,0,5,0,,,3,1,50
43,2,4,330,9,NOTHING,false,0,0,0,5,0,,,4,1,54
44,2,4,339,9,NOTHING,false,0,0,0,5,0,,,4,1,54
45,2,3,347,8,HIT_MUD,false,0,1,0,5,1,,,4,1,55
46,2,2,354,6,HIT_MUD,false,0,2,0,6,1,,,4,1,56
47,2,1,359,6,TURNING_LEFT,false,0,2,0,6,1,,,4,1,56
48,2,1,359,6,FIXED_CAR,false,0,0,0,6,1,,,4,1,56
49,2,1,367,8,ACCELERATING,false,0,0,0,6,1,,,4,1,56
50,2,1,376,8,HIT_MUD,false,0,1,0,6,1,,,5,1,57
51,2,2,383,8,TURNING_RIGHT,false,0,1,0,6,1,,,5,1,57
52,2,2,392,9,ACCELERATING,false,0,1,1,6,1,,,5,1,61
53,2,2,401,9,USED_BOOST,true,5,1,0,6,1,,,5,1,65
54,2,2,410,9,NOTHING,true,4,1,0,6,1,,,5,1,65
55,2,2,419,9,NOTHING,true,3,1,0,6,1,,,5,1,65
56,2,2,428,9,NOTHING,true,2,1,0,6,1,,,5,1,65
57,2,2,437,9,NOTHING,true,1,1,0,6,1,,,5,1,65
58,2,2,446,9,NOTHING,false,0,1,0,6,1,,,5,1,65
59,2,2,455,9,NOTHING,false,0,1,0,6,1,,,5,1,65
60,2,2,464,9,USED_LIZARD,false,0,1,0,6,0,,,5,1,65
61,2,2,473,9,NOTHING,false,0,1,0,6,0,,,5,1,65
62,2,2,482,9,NOTHING,false,0,1,0,6,0,,,5,1,65
63,2,2,491,9,NOTHING,false,0,1,0,6,0,,,5,1,65
64,2,2,500,9,NOTHING,false,0,1,0,6,0,,,5,1,65
65,2,2,509,9,NOTHING,false,0,1,0,6,0,,,5,1,65
66,2,2,518,9,NOTHING,false,0,1,0,6,0,,,5,1,65
67,2,3,526,9,TURNING_RIGHT,false,0,1,0,6,0,,,5,1,65
68,2,3,535,9,NOTHING,false,0,1,1,6,0,,,5,1,69
69,2,3,544,8,HIT_MUD,false,0,2,0,7,0,,,5,2,78
70,2,2,551,6,HIT_MUD,false,0,3,0,7,0,,,5,2,75
71,2,3,556,6,TURNING_RIGHT,false,0,3,0,7,0,,,5,2,75
72,2,3,556,6,FIXED_CAR,false,0,1,0,7,0,,,5,2,75
73,2,3,564,8,ACCELERATING,false,0,1,0,8,0,,,5,2,79
74,2,3,573,9,ACCELERATING,false,0,1,0,8,0,,,5,3,83
75,2,3,582,9,NOTHING,false,0,1,0,8,0,,,5,3,83
76,2,3,591,9,NOTHING,false,0,1,0,8,0,,,5,3,83
77,2,3,600,9,NOTHING,false,0,1,0,8,0,,,5,3,83
78,2,2,608,9,TURNING_LEFT,false,0,1,1,8,0,,,5,3,87
79,2,2,617,9,USED_BOOST,true,5,1,0,8,0,,,5,3,91
80,2,2,626,9,NOTHING,true,4,1,0,8,0,,,6,3,95
81,2,1,634,9,TURNING_LEFT,true,3,1,0,8,0,,,6,3,95
82,2,1,643,9,NOTHING,true,2,1,0,8,0,,,6,3,95
83,2,1,652,9,NOTHING,true,1,1,0,9,0,,,6,3,99
84,2,1,661,9,NOTHING,false,0,1,0,9,0,,,6,3,99
85,2,2,669,9,TURNING_RIGHT,false,0,1,0,9,0,,,6,3,99
86,2,2,678,9,NOTHING,false,0,1,0,10,0,,,6,3,103
87,2,3,686,9,TURNING_RIGHT,false,0,1,0,10,0,,,6,3,103
88,2,2,694,9,TURNING_LEFT,false,0,1,0,10,0,,,7,3,107
89,2,2,703,9,NOTHING,false,0,1,0,10,0,,,8,3,111
90,2,1,711,9,TURNING_LEFT,false,0,1,0,10,0,,,8,3,111
91,2,1,720,9,NOTHING,false,0,1,1,10,0,,,8,3,115
92,2,1,729,9,USED_BOOST,true,5,1,0,10,0,,,9,3,123
93,2,1,738,9,NOTHING,true,4,1,0,10,0,,,9,3,123
94,2,1,747,9,NOTHING,true,3,1,0,10,1,,,9,3,127
95,2,1,756,9,NOTHING,true,2,1,0,10,1,,,9,3,127
96,2,1,765,9,USED_LIZARD,true,1,1,0,10,0,,,9,3,127
97,2,1,774,8,HIT_MUD,false,0,2,0,10,0,,,10,3,128
98,2,2,781,8,TURNING_RIGHT,false,0,2,0,10,0,,,10,3,128
99,2,2,781,8,FIXED_CAR,false,0,0,0,10,0,,,10,3,128
100,2,2,790,9,ACCELERATING,false,0,0,0,10,0,,,11,3,132
101,2,3,798,9,TURNING_RIGHT,false,0,0,0,10,0,,,11,3,132
102,2,3,807,9,NOTHING,false,0,0,0,10,2,,,11,3,140
103,2,3,816,8,HIT_MUD,false,0,1,0,10,1,,,11,3,137
104,2,4,823,8,TURNING_RIGHT,false,0,1,0,10,1,,,11,3,137
105,2,4,832,9,ACCELERATING,false,0,1,1,10,1,,,11,3,141
106,2,4,841,9,USED_BOOST,true,5,1,0,10,1,,,11,3,145
107,2,4,850,9,USED_LIZARD,true,4,1,0,10,0,,,11,3,145
108,2,4,859,9,NOTHING,true,3,1,0,10,0,,,11,3,145
109,2,4,868,9,NOTHING,true,2,1,0,10,1,,,11,3,149
110,2,4,877,9,USED_LIZARD,true,1,1,0,10,0,,,11,3,149
111,2,3,885,9,TURNING_LEFT,false,0,1,0,10,0,,,11,3,149
112,2,2,893,9,TURNING_LEFT,false,0,1,0,10,0,,,11,3,149
113,2,2,902,9,NOTHING,false,0,1,0,10,0,,,12,3,153
114,2,2,911,9,NOTHING,false,0,1,0,10,0,,,13,3,157
115,2,3,919,9,TURNING_RIGHT,false,0,1,0,10,0,,,13,3,157
116,2,4,927,9,TURNING_RIGHT,false,0,1,0,10,0,,,13,3,157
117,2,4,936,9,NOTHING,false,0,1,0,10,0,,,13,3,157
118,2,3,944,9,TURNING_LEFT,false,0,1,0,10,0,,,13,3,157
119,2,3,953,9,NOTHING,false,0,1,0,10,0,,,13,3,157
120,2,3,962,9,NOTHING,false,0,1,0,10,0,,,13,3,157
121,2,2,970,9,TURNING_LEFT,false,0,1,0,11,0,,,13,3,161
122,2,2,979,9,NOTHING,false,0,1,0,11,0,,,13,3,161
123,2,2,988,9,NOTHING,false,0,1,0,11,0,,,13,3,161
124,2,2,997,9,NOTHING,false,0,1,0,11,0,,,13,3,161
125,2,2,1006,9,NOTHING,false,0,1,0,11,0,,,13,3,161
126,2,3,1014,9,TURNING_RIGHT,false,0,1,0,11,0,,,14,3,165
127,2,3,1023,9,NOTHING,false,0,1,0,11,1,,,14,3,169
128,2,3,1032,9,USED_LIZARD,false,0,1,0,11,0,,,14,3,169
129,2,3,1041,9,NOTHING,false,0,1,0,11,0,,,14,3,169
130,2,3,1050,9,NOTHING,false,0,1,0,11,0,,,14,3,169
131,2,4,1058,9,TURNING_RIGHT,false,0,1,0,11,0,,,14,3,169
132,2,4,1067,9,NOTHING,false,0,1,0,11,0,,,15,3,173
133,2,3,1075,9,TURNING_LEFT,false,0,1,0,11,0,,,15,3,173
134,2,3,1084,9,NOTHING,false,0,1,0,11,0,,,15,3,173
135,2,3,1093,9,NOTHING,false,0,1,0,11,0,,,15,3,173
136,2,3,1102,9,NOTHING,false,0,1,0,11,1,,,15,3,177
137,2,3,1111,9,USED_LIZARD,false,0,1,0,11,0,,,15,3,177
138,2,3,1120,9,NOTHING,false,0,1,0,11,0,,,15,3,177
