Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,1,0,4
4,2,4,24,8,HIT_MUD,false,0,1,0,0,1,,,1,0,5
5,2,4,32,3,HIT_WALL,false,0,3,0,0,0,,,1,0,0
6,2,4,38,6,ACCELERATING,false,0,3,0,0,0,,,1,0,0
7,2,4,44,6,ACCELERATING,false,0,3,0,1,0,,,1,1,8
8,2,4,50,6,ACCELERATING,false,0,3,0,1,0,,,2,1,12
9,2,4,56,6,ACCELERATING,false,0,3,0,1,0,,,2,1,12
10,2,4,62,6,ACCELERATING,false,0,3,0,1,0,,,2,1,12
11,2,4,68,3,HIT_MUD,false,0,4,0,1,0,,,2,1,9
12,2,4,71,0,HIT_MUD,false,0,5,0,1,0,,,2,1,6
13,2,4,71,0,FIXED_CAR,false,0,3,0,1,0,,,2,1,6
14,2,4,74,3,ACCELERATING,false,0,3,0,1,0,,,2,1,6
15,2,4,80,6,ACCELERATING,false,0,3,0,1,0,,,2,2,10
16,2,4,86,6,ACCELERATING,false,0,3,0,1,0,,,2,2,10
17,2,4,92,6,ACCELERATING,false,0,3,0,1,0,,,2,2,10
18,2,4,98,6,ACCELERATING,false,0,3,0,1,0,,,2,2,10
19,2,4,104,6,ACCELERATING,false,0,3,0,1,0,,,3,2,14
20,2,4,110,6,ACCELERATING,false,0,3,0,1,0,,,3,2,14
21,2,4,116,6,ACCELERATING,false,0,3,0,1,0,,,3,2,14
22,2,4,122,6,ACCELERATING,false,0,3,0,1,0,,,3,2,14
23,2,4,128,6,ACCELERATING,false,0,3,0,1,0,,,3,2,14
24,2,4,134,3,HIT_MUD,false,0,4,0,1,0,,,3,2,11
25,2,4,137,3,ACCELERATING,false,0,4,0,1,1,,,3,2,15
26,2,4,140,3,ACCELERATING,false,0,4,0,1,1,,,3,2,15
27,2,4,143,0,HIT_MUD,false,0,5,0,1,1,,,3,2,9
28,2,4,143,0,FIXED_CAR,false,0,3,0,1,1,,,3,2,9
29,2,4,146,3,ACCELERATING,false,0,3,0,1,1,,,3,2,9
30,2,4,152,3,HIT_MUD,false,0,4,0,1,1,,,3,2,6
31,2,4,155,3,ACCELERATING,false,0,4,0,1,1,,,3,2,6
32,2,4,158,3,ACCELERATING,false,0,4,0,1,1,,,3,2,6
33,2,4,161,0,HIT_MUD,false,0,5,0,1,1,,,3,2,3
34,2,4,161,0,FIXED_CAR,false,0,3,0,1,1,,,3,2,3
35,2,4,164,3,ACCELERATING,false,0,3,0,1,1,,,3,2,3
36,2,4,170,6,ACCELERATING,false,0,3,0,1,1,,,3,2,3
37,2,4,176,6,USED_LIZARD,false,0,3,0,1,0,,,3,2,3
38,2,4,182,0,HIT_MUD,false,0,5,0,1,0,,,3,2,-3
39,2,4,182,0,FIXED_CAR,false,0,3,0,1,0,,,3,2,-3
40,2,4,185,0,HIT_WALL,false,0,5,0,1,0,,,3,2,-8
41,2,4,185,0,FIXED_CAR,false,0,3,0,1,0,,,3,2,-8
42,2,4,188,3,ACCELERATING,false,0,3,0,1,0,,,3,2,-8
43,2,4,194,6,ACCELERATING,false,0,3,0,1,0,,,3,2,-8
44,2,4,200,3,HIT_MUD,false,0,4,0,1,0,,,3,2,-11
45,2,4,203,3,ACCELERATING,false,0,4,0,1,0,,,3,2,-11
46,2,4,206,3,ACCELERATING,false,0,4,0,1,0,,,3,2,-11
47,2,4,209,3,ACCELERATING,false,0,4,0,1,0,,,3,2,-11
48,2,4,212,3,ACCELERATING,false,0,4,0,1,0,,,3,2,-11
49,2,4,215,3,ACCELERATING,false,0,4,0,1,0,,,3,2,-11
50,2,4,218,3,ACCELERATING,false,0,4,0,1,0,,,3,2,-11
51,2,4,221,3,ACCELERATING,false,0,4,0,2,0,,,3,2,-7
52,2,4,224,3,ACCELERATING,false,0,4,0,2,0,,,3,2,-7
53,2,4,227,3,ACCELERATING,false,0,4,0,2,0,,,3,2,-7
54,2,4,230,0,HIT_MUD,false,0,5,0,2,0,,,3,2,-10
55,2,4,230,0,FIXED_CAR,false,0,3,0,2,0,,,3,2,-10
56,2,4,233,3,ACCELERATING,false,0,3,0,2,0,,,3,2,-10
57,2,4,239,6,ACCELERATING,false,0,3,1,2,0,,,3,2,-6
58,2,4,245,6,USED_BOOST,true,5,3,0,2,0,,,3,2,-2
59,2,4,251,6,ACCELERATING,true,4,3,1,2,0,,,3,2,2
60,2,4,257,6,USED_BOOST,true,5,3,0,3,0,,,3,3,14
61,2,4,263,6,ACCELERATING,true,4,3,0,3,0,,,3,3,14
62,2,4,269,6,ACCELERATING,true,3,3,0,3,0,,,3,3,14
63,2,4,275,6,ACCELERATING,true,2,3,1,3,0,,,3,3,18
64,2,4,281,3,HIT_MUD,false,0,4,1,3,0,,,3,3,23
65,2,4,284,3,ACCELERATING,false,0,4,1,3,0,,,3,3,23
66,2,4,287,0,HIT_MUD,false,0,5,1,3,0,,,3,3,20
67,2,4,287,0,FIXED_CAR,false,0,3,1,3,0,,,3,3,20
68,2,4,290,3,ACCELERATING,false,0,3,1,3,0,,,3,3,20
69,2,4,296,0,HIT_WALL,false,0,5,1,3,0,,,3,3,15
70,2,4,296,0,FIXED_CAR,false,0,3,1,3,0,,,3,3,15
71,2,4,299,3,ACCELERATING,false,0,3,1,3,0,,,3,3,15
72,2,4,305,6,ACCELERATING,false,0,3,1,3,0,,,3,3,15
73,2,4,311,0,HIT_MUD,false,0,5,0,3,0,,,3,3,13
74,2,4,311,0,FIXED_CAR,false,0,3,0,3,0,,,3,3,13
75,2,4,314,3,ACCELERATING,false,0,3,0,3,0,,,3,3,13
76,2,4,320,6,ACCELERATING,false,0,3,0,3,0,,,4,3,17
77,2,4,326,6,ACCELERATING,false,0,3,0,3,0,,,4,3,17
78,2,4,332,6,ACCELERATING,false,0,3,0,3,0,,,4,3,17
79,2,4,338,6,ACCELERATING,false,0,3,0,4,0,,,4,3,21
80,2,4,344,3,HIT_MUD,false,0,4,0,4,0,,,4,3,18
81,2,4,347,3,ACCELERATING,false,0,4,0,4,0,,,4,3,18
82,2,4,350,3,ACCELERATING,false,0,4,0,4,0,,,4,3,18
83,2,4,353,3,ACCELERATING,false,0,4,0,4,0,,,4,3,18
84,2,4,356,3,ACCELERATING,false,0,4,0,4,0,,,4,3,18
85,2,4,359,0,HIT_MUD,false,0,5,0,4,0,,,4,3,15
86,2,4,359,0,FIXED_CAR,false,0,3,0,4,0,,,4,3,15
87,2,4,362,3,HIT_MUD,false,0,4,0,4,1,,,4,3,16
88,2,4,365,0,HIT_MUD,false,0,5,0,4,1,,,5,3,14
89,2,4,365,0,FIXED_CAR,false,0,3,0,4,1,,,5,3,14
90,2,4,368,3,ACCELERATING,false,0,3,0,4,1,,,5,3,14
91,2,4,374,6,ACCELERATING,false,0,3,0,4,1,,,5,3,14
92,2,4,380,6,USED_LIZARD,false,0,3,0,4,0,,,5,3,14
93,2,4,386,6,ACCELERATING,false,0,3,0,4,0,,,6,3,18
94,2,4,392,6,ACCELERATING,false,0,3,0,4,0,,,6,3,18
95,2,4,398,6,ACCELERATING,false,0,3,0,4,0,,,6,3,18
96,2,4,404,3,HIT_MUD,false,0,4,0,4,0,,,6,4,19
97,2,4,407,3,ACCELERATING,false,0,4,0,5,0,,,6,4,23
98,2,4,410,0,HIT_MUD,false,0,5,0,5,0,,,6,4,20
99,2,4,410,0,FIXED_CAR,false,0,3,0,5,0,,,6,4,20
100,2,4,413,3,ACCELERATING,false,0,3,0,5,0,,,6,4,20
101,2,4,419,6,ACCELERATING,false,0,3,0,5,0,,,6,4,20
102,2,4,425,6,ACCELERATING,false,0,3,0,5,0,,,6,4,20
103,2,4,431,6,ACCELERATING,false,0,3,0,5,0,,,6,5,24
104,2,4,437,3,HIT_MUD,false,0,4,0,5,0,,,6,5,21
105,2,4,440,3,ACCELERATING,false,0,4,0,5,0,,,6,5,21
106,2,4,443,3,ACCELERATING,false,0,4,0,6,0,,,6,5,25
107,2,4,446,3,ACCELERATING,false,0,4,0,6,0,,,6,5,25
108,2,4,449,0,HIT_MUD,false,0,5,0,6,0,,,6,5,22
109,2,4,449,0,FIXED_CAR,false,0,3,0,6,0,,,6,5,22
110,2,4,452,3,ACCELERATING,false,0,3,0,6,0,,,6,5,22
111,2,4,458,6,ACCELERATING,false,0,3,0,6,0,,,6,5,22
112,2,4,464,0,HIT_WALL,false,0,5,0,6,0,,,6,5,17
113,2,4,464,0,FIXED_CAR,false,0,3,0,6,0,,,6,5,17
114,2,4,467,3,ACCELERATING,false,0,3,0,6,0,,,6,6,21
115,2,4,473,6,ACCELERATING,false,0,3,0,6,0,,,6,6,21
116,2,4,479,6,ACCELERATING,false,0,3,0,6,0,,,6,6,21
117,2,4,485,6,ACCELERATING,false,0,3,0,6,0,,,6,6,21
118,2,4,491,6,ACCELERATING,false,0,3,0,7,0,,,6,6,25
119,2,4,497,3,HIT_MUD,false,0,4,0,7,0,,,6,6,22
120,2,4,500,3,ACCELERATING,false,0,4,0,7,0,,,6,6,22
121,2,4,503,0,HIT_WALL,false,0,5,0,7,0,,,6,6,17
122,2,4,503,0,FIXED_CAR,false,0,3,0,7,0,,,6,6,17
123,2,4,506,3,HIT_MUD,false,0,4,0,7,0,,,6,6,14
124,2,4,509,3,ACCELERATING,false,0,4,0,7,0,,,6,6,14
125,2,4,512,3,ACCELERATING,false,0,4,0,7,0,,,6,6,14
126,2,4,515,0,HIT_MUD,false,0,5,0,7,0,,,6,6,11
127,2,4,515,0,FIXED_CAR,false,0,3,0,7,0,,,6,6,11
128,2,4,518,3,ACCELERATING,false,0,3,0,7,0,,,6,6,11
129,2,4,524,6,ACCELERATING,false,0,3,0,7,0,,,6,6,11
130,2,4,530,0,HIT_WALL,false,0,5,0,7,1,,,6,6,10
131,2,4,530,0,FIXED_CAR,false,0,3,0,7,1,,,6,6,10
132,2,4,533,3,ACCELERATING,false,0,3,1,7,1,,,6,6,14
133,2,4,539,3,HIT_MUD,false,0,4,1,7,1,,,6,6,11
134,2,4,542,3,ACCELERATING,false,0,4,1,7,1,,,6,6,11
135,2,4,545,3,ACCELERATING,false,0,4,1,7,1,,,6,6,11
136,2,4,548,3,ACCELERATING,false,0,4,1,7,1,,,6,6,11
137,2,4,551,3,ACCELERATING,false,0,4,1,7,1,,,6,6,11
