Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,3,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
3,2,4,13,6,ACCELERATING,false,0,1,0,0,0,,,0,0,-3
4,2,4,21,8,ACCELERATING,false,0,1,0,0,1,,,0,0,1
5,2,4,30,9,ACCELERATING,false,0,1,0,0,1,,,0,1,5
6,2,4,39,9,USED_LIZARD,false,0,1,0,0,0,,,0,1,5
7,2,4,48,9,USED_EMP,false,0,1,0,0,0,,,0,0,9
8,2,4,57,9,ACCELERATING,false,0,1,0,0,0,,,0,0,9
9,2,4,66,9,ACCELERATING,false,0,1,1,1,0,,,0,0,17
10,2,4,75,9,USED_BOOST,true,5,1,0,1,0,,,0,0,21
11,2,4,84,3,HIT_MUD,false,0,4,0,0,0,,,0,0,16
12,2,4,87,0,HIT_MUD,false,0,5,0,0,0,,,0,1,14
13,2,4,87,0,FIXED_CAR,false,0,3,0,0,0,,,0,1,14
14,2,4,90,3,HIT_MUD,false,0,4,0,0,0,,,0,1,11
15,2,4,93,3,ACCELERATING,false,0,4,0,0,0,,,0,1,11
16,2,4,96,0,HIT_WALL,false,0,5,0,0,0,,,0,1,6
17,2,4,96,0,FIXED_CAR,false,0,3,0,0,0,,,0,1,6
18,2,4,99,3,ACCELERATING,false,0,3,0,0,0,,,0,1,6
19,2,4,105,6,ACCELERATING,false,0,3,0,0,0,,,0,1,6
20,2,4,111,6,ACCELERATING,false,0,3,0,0,0,,,0,1,6
21,2,4,117,6,ACCELERATING,false,0,3,0,0,0,,,0,1,6
22,2,4,123,6,ACCELERATING,false,0,3,0,0,0,,,0,1,6
23,2,4,129,6,ACCELERATING,false,0,3,0,0,1,,,0,1,10
24,2,4,135,6,ACCELERATING,false,0,3,0,0,1,,,0,1,10
25,2,4,141,6,ACCELERATING,false,0,3,0,1,1,,,0,1,14
26,2,4,147,6,ACCELERATING,false,0,3,0,1,1,,,0,1,14
27,2,4,153,3,HIT_MUD,false,0,4,0,1,0,,,0,1,11
28,2,4,156,3,ACCELERATING,false,0,4,0,1,0,,,0,1,11
29,2,4,159,3,ACCELERATING,false,0,4,0,1,0,,,0,1,11
30,2,4,162,3,ACCELERATING,false,0,4,0,1,0,,,0,1,11
31,2,4,165,3,ACCELERATING,false,0,4,0,1,0,,,0,1,11
32,2,4,168,3,ACCELERATING,false,0,4,0,1,0,,,0,1,11
33,2,4,171,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
34,2,4,174,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
35,2,4,177,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
36,2,4,180,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
37,2,4,183,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
38,2,4,186,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
39,2,4,189,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
40,2,4,192,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
41,2,4,195,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
42,2,4,198,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
43,2,4,201,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
44,2,4,204,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
45,2,4,207,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
46,2,4,210,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
47,2,4,213,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
48,2,4,216,3,ACCELERATING,false,0,4,1,1,0,,,0,1,15
49,2,4,219,0,HIT_MUD,false,0,5,1,1,0,,,0,1,12
50,2,4,219,0,FIXED_CAR,false,0,3,1,1,0,,,0,1,12
51,2,4,222,3,ACCELERATING,false,0,3,1,1,0,,,0,1,12
52,2,4,228,6,ACCELERATING,false,0,3,2,1,0,,,0,1,16
53,2,4,234,0,HIT_WALL,false,0,5,1,1,0,,,0,1,15
54,2,4,234,0,FIXED_CAR,false,0,3,1,1,0,,,0,1,15
55,2,4,237,3,ACCELERATING,false,0,3,1,1,0,,,0,1,15
56,2,4,243,6,ACCELERATING,false,0,3,1,1,0,,,0,1,15
57,2,4,249,6,USED_BOOST,true,5,3,0,1,0,,,0,1,19
58,2,4,255,6,ACCELERATING,true,4,3,0,1,0,,,0,1,19
59,2,4,261,3,HIT_MUD,false,0,4,0,1,0,,,0,1,16
60,2,4,264,3,ACCELERATING,false,0,4,0,1,0,,,0,2,20
61,2,4,267,3,ACCELERATING,false,0,4,0,1,0,,,1,2,24
62,2,4,270,3,ACCELERATING,false,0,4,0,1,0,,,1,2,24
63,2,4,273,3,ACCELERATING,false,0,4,0,1,0,,,1,2,24
64,2,4,276,3,ACCELERATING,false,0,4,0,1,0,,,2,2,28
65,2,4,279,3,ACCELERATING,false,0,4,0,1,0,,,2,2,28
66,2,4,282,3,ACCELERATING,false,0,4,0,1,0,,,2,2,28
67,2,4,285,3,ACCELERATING,false,0,4,0,1,0,,,2,2,28
68,2,4,288,0,HIT_MUD,false,0,5,0,1,0,,,2,2,25
69,2,4,288,0,FIXED_CAR,false,0,3,0,1,0,,,2,2,25
70,2,4,291,3,ACCELERATING,false,0,3,0,1,0,,,2,2,25
71,2,4,297,6,ACCELERATING,false,0,3,0,1,0,,,2,2,25
72,2,4,303,3,HIT_MUD,false,0,4,0,1,1,,,2,2,26
73,2,4,306,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
74,2,4,309,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
75,2,4,312,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
76,2,4,315,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
77,2,4,318,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
78,2,4,321,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
79,2,4,324,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
80,2,4,327,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
81,2,4,330,3,ACCELERATING,false,0,4,0,1,2,,,2,2,30
82,2,4,333,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
83,2,4,336,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
84,2,4,339,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
85,2,4,342,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
86,2,4,345,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
87,2,4,348,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
88,2,4,351,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
89,2,4,354,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
90,2,4,357,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
91,2,4,360,3,ACCELERATING,false,0,4,0,2,2,,,2,2,34
92,2,4,363,0,HIT_MUD,false,0,5,0,2,2,,,2,2,28
93,2,4,363,0,FIXED_CAR,false,0,3,0,2,2,,,2,2,28
94,2,4,366,3,ACCELERATING,false,0,3,0,2,2,,,2,2,28
95,2,4,372,6,ACCELERATING,false,0,3,0,2,2,,,2,2,28
96,2,4,378,6,ACCELERATING,false,0,3,0,2,2,,,2,2,28
97,2,4,384,6,ACCELERATING,false,0,3,0,2,2,,,2,2,28
98,2,4,390,6,USED_LIZARD,false,0,3,0,2,1,,,2,2,28
99,2,4,396,6,USED_LIZARD,false,0,3,0,2,0,,,2,2,28
100,2,4,402,3,HIT_MUD,false,0,4,0,2,0,,,2,2,25
101,2,4,405,0,HIT_MUD,false,0,5,0,2,0,,,2,2,22
102,2,4,405,0,FIXED_CAR,false,0,3,0,2,0,,,2,2,22
103,2,4,408,3,ACCELERATING,false,0,3,0,2,0,,,2,2,22
104,2,4,414,3,HIT_MUD,false,0,4,0,2,0,,,2,2,19
105,2,4,417,3,ACCELERATING,false,0,4,0,2,0,,,2,2,19
106,2,4,420,3,ACCELERATING,false,0,4,0,2,0,,,2,2,19
107,2,4,423,3,ACCELERATING,false,0,4,0,2,0,,,2,2,19
108,2,4,426,3,ACCELERATING,false,0,4,0,2,0,,,2,2,19
109,2,4,429,3,ACCELERATING,false,0,4,1,2,0,,,2,3,27
110,2,4,432,3,ACCELERATING,false,0,4,1,3,0,,,2,3,31
111,2,4,435,3,ACCELERATING,false,0,4,1,3,0,,,2,3,31
112,2,4,438,0,HIT_MUD,false,0,5,1,3,0,,,2,3,28
113,2,4,438,0,FIXED_CAR,false,0,3,1,3,0,,,2,3,28
114,2,4,441,3,ACCELERATING,false,0,3,1,3,0,,,2,3,28
