Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,3,HIT_MUD,false,0,1,0,0,0,,,0,0,-3
3,2,4,13,3,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
4,2,4,19,6,ACCELERATING,false,0,2,1,0,0,,,0,0,-2
5,2,4,27,8,USED_BOOST,true,5,2,0,0,1,,,0,0,6
6,2,4,35,8,ACCELERATING,true,4,2,0,0,2,,,0,0,10
7,2,4,43,8,ACCELERATING,true,3,2,0,0,2,,,0,0,10
8,2,4,51,8,USED_LIZARD,true,2,2,0,0,1,,,0,0,10
9,2,4,59,8,USED_LIZARD,true,1,2,0,0,0,,,0,0,10
10,2,4,67,0,HIT_MUD,false,0,5,0,0,0,,,0,0,-2
11,2,4,67,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-2
12,2,4,70,3,ACCELERATING,false,0,3,0,0,0,,,0,0,-2
13,2,4,76,6,ACCELERATING,false,0,3,0,0,0,,,0,0,-2
14,2,4,82,0,HIT_WALL,false,0,5,0,0,0,,,0,0,-10
15,2,4,82,0,FIXED_CAR,false,0,3,0,0,0,,,0,0,-10
16,2,4,85,3,ACCELERATING,false,0,3,0,0,0,,,1,0,-6
17,2,4,91,6,ACCELERATING,false,0,3,0,0,0,,,1,0,-6
18,2,4,97,3,HIT_MUD,false,0,4,0,0,0,,,1,0,-9
19,2,4,100,3,ACCELERATING,false,0,4,0,0,0,,,1,0,-9
20,2,4,103,3,ACCELERATING,false,0,4,0,0,0,,,1,0,-9
21,2,4,106,0,HIT_MUD,false,0,5,0,0,0,,,1,0,-12
22,2,4,106,0,FIXED_CAR,false,0,3,0,0,0,,,1,0,-12
23,2,4,109,0,HIT_WALL,false,0,5,0,0,0,,,1,0,-17
24,2,4,109,0,FIXED_CAR,false,0,3,0,0,0,,,1,0,-17
25,2,4,112,3,ACCELERATING,false,0,3,0,0,0,,,1,0,-17
26,2,4,118,6,ACCELERATING,false,0,3,0,1,0,,,1,0,-13
27,2,4,124,6,ACCELERATING,false,0,3,2,1,0,,,1,0,-5
28,2,4,130,6,USED_BOOST,true,5,3,1,1,0,,,2,0,3
29,2,4,136,6,USED_BOOST,true,5,3,0,1,0,,,2,0,7
30,2,4,142,6,ACCELERATING,true,4,3,0,1,0,,,2,0,7
31,2,4,148,6,ACCELERATING,true,3,3,0,2,0,,,2,0,11
32,2,4,154,6,ACCELERATING,true,2,3,0,2,0,,,2,0,11
33,2,4,160,6,ACCELERATING,true,1,3,0,2,0,,,2,0,11
34,2,4,166,6,ACCELERATING,false,0,3,0,2,0,,,2,0,11
35,2,4,172,6,ACCELERATING,false,0,3,0,2,0,,,2,1,15
36,2,4,178,3,HIT_MUD,false,0,4,0,2,0,,,2,1,12
37,2,4,181,3,ACCELERATING,false,0,4,0,2,0,,,2,1,12
38,2,4,184,3,ACCELERATING,false,0,4,0,2,0,,,2,1,12
39,2,4,187,0,HIT_MUD,false,0,5,0,2,0,,,3,1,13
40,2,4,187,0,FIXED_CAR,false,0,3,0,2,0,,,3,1,13
41,2,4,190,3,HIT_MUD,false,0,4,0,2,0,,,3,1,10
42,2,4,193,0,HIT_MUD,false,0,5,0,2,0,,,3,1,7
43,2,4,193,0,FIXED_CAR,false,0,3,0,2,0,,,3,1,7
44,2,4,196,3,ACCELERATING,false,0,3,0,3,0,,,3,1,11
45,2,4,202,3,HIT_MUD,false,0,4,0,3,0,,,3,1,8
46,2,4,205,3,ACCELERATING,false,0,4,0,3,0,,,3,1,8
47,2,4,208,0,HIT_WALL,false,0,5,0,3,0,,,3,1,0
48,2,4,208,0,FIXED_CAR,false,0,3,0,3,0,,,3,1,0
49,2,4,211,3,HIT_MUD,false,0,4,0,3,0,,,3,2,1
50,2,4,214,0,HIT_MUD,false,0,5,0,3,0,,,3,2,-2
51,2,4,214,0,FIXED_CAR,false,0,3,0,3,0,,,3,2,-2
52,2,4,217,3,ACCELERATING,false,0,3,0,3,0,,,3,2,-2
53,2,4,223,6,ACCELERATING,false,0,3,0,4,0,,,3,2,2
54,2,4,229,6,ACCELERATING,false,0,3,0,4,0,,,3,2,2
55,2,4,235,6,ACCELERATING,false,0,3,0,4,0,,,3,2,2
56,2,4,241,6,ACCELERATING,false,0,3,0,4,0,,,3,2,2
57,2,4,247,6,ACCELERATING,false,0,3,0,4,0,,,3,2,2
58,2,4,253,6,ACCELERATING,false,0,3,0,4,1,,,3,2,6
59,2,4,259,6,ACCELERATING,false,0,3,0,4,1,,,3,2,6
60,2,4,265,6,ACCELERATING,false,0,3,0,5,1,,,3,2,10
61,2,4,271,6,ACCELERATING,false,0,3,0,5,1,,,4,2,14
62,2,4,277,6,ACCELERATING,false,0,3,0,5,1,,,4,2,14
63,2,4,283,6,ACCELERATING,false,0,3,0,5,1,,,4,2,14
64,2,4,289,6,ACCELERATING,false,0,3,1,5,1,,,4,2,18
65,2,4,295,6,USED_BOOST,true,5,3,0,5,1,,,4,2,22
66,2,4,301,6,ACCELERATING,true,4,3,0,5,1,,,4,2,22
67,2,4,307,0,HIT_WALL,false,0,5,0,5,1,,,4,2,17
68,2,4,307,0,FIXED_CAR,false,0,3,0,5,1,,,4,2,17
69,2,4,310,3,ACCELERATING,false,0,3,0,5,1,,,4,2,17
70,2,4,316,3,HIT_MUD,false,0,4,0,5,1,,,4,2,14
71,2,4,319,3,ACCELERATING,false,0,4,0,5,1,,,4,2,14
72,2,4,322,3,ACCELERATING,false,0,4,0,5,1,,,4,2,14
73,2,4,325,3,ACCELERATING,false,0,4,0,5,1,,,4,2,14
74,2,4,328,0,HIT_WALL,false,0,5,0,5,1,,,4,2,9
75,2,4,328,0,FIXED_CAR,false,0,3,0,5,1,,,4,2,9
76,2,4,331,3,HIT_MUD,false,0,4,0,5,1,,,4,2,6
77,2,4,334,3,ACCELERATING,false,0,4,0,5,1,,,4,2,6
78,2,4,337,3,ACCELERATING,false,0,4,0,5,1,,,4,2,6
79,2,4,340,0,HIT_MUD,false,0,5,0,5,1,,,4,2,3
80,2,4,340,0,FIXED_CAR,false,0,3,0,5,1,,,4,2,3
81,2,4,343,3,HIT_MUD,false,0,4,0,5,1,,,4,2,0
82,2,4,346,3,ACCELERATING,false,0,4,0,5,1,,,4,2,0
83,2,4,349,3,ACCELERATING,false,0,4,0,5,1,,,5,2,4
84,2,4,352,3,ACCELERATING,false,0,4,0,5,1,,,6,2,8
85,2,4,355,3,ACCELERATING,false,0,4,0,5,1,,,6,2,8
86,2,4,358,3,ACCELERATING,false,0,4,0,5,1,,,6,2,8
87,2,4,361,0,HIT_MUD,false,0,5,0,5,1,,,6,2,5
88,2,4,361,0,FIXED_CAR,false,0,3,0,5,1,,,6,2,5
89,2,4,364,3,ACCELERATING,false,0,3,0,5,1,,,6,2,5
90,2,4,370,6,ACCELERATING,false,0,3,0,5,1,,,6,2,5
91,2,4,376,6,ACCELERATING,false,0,3,0,5,2,,,6,2,9
92,2,4,382,6,ACCELERATING,false,0,3,0,5,2,,,6,2,9
93,2,4,388,6,USED_LIZARD,false,0,3,0,5,1,,,6,2,9
94,2,4,394,0,HIT_WALL,false,0,5,0,5,1,,,6,2,4
95,2,4,394,0,FIXED_CAR,false,0,3,0,5,1,,,6,2,4
96,2,4,397,3,ACCELERATING,false,0,3,0,5,1,,,6,2,4
97,2,4,403,6,ACCELERATING,false,0,3,0,5,1,,,6,2,4
98,2,4,409,6,USED_LIZARD,false,0,3,0,5,0,,,6,2,4
99,2,4,415,3,HIT_MUD,false,0,4,0,5,0,,,6,2,1
100,2,4,418,3,ACCELERATING,false,0,4,0,5,0,,,6,2,1
101,2,4,421,3,ACCELERATING,false,0,4,0,5,0,,,6,2,1
102,2,4,424,3,ACCELERATING,false,0,4,0,5,0,,,6,2,1
103,2,4,427,3,ACCELERATING,false,0,4,0,5,0,,,6,2,1
104,2,4,430,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
105,2,4,433,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
106,2,4,436,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
107,2,4,439,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
108,2,4,442,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
109,2,4,445,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
110,2,4,448,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
111,2,4,451,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
112,2,4,454,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
113,2,4,457,3,ACCELERATING,false,0,4,0,6,0,,,6,2,5
