Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,1,,,0,0,4
3,2,4,15,6,HIT_MUD,false,0,1,0,0,1,,,0,0,1
4,2,3,20,6,TURNING_LEFT,false,0,1,0,0,1,,,0,0,1
5,2,3,28,8,ACCELERATING,false,0,1,0,1,1,,,0,0,5
6,2,3,37,9,ACCELERATING,false,0,1,0,1,1,,,0,1,9
7,2,3,46,9,USED_LIZARD,false,0,1,0,1,0,,,0,1,9
8,2,4,54,9,TURNING_RIGHT,false,0,1,0,1,0,,,0,1,9
9,2,4,63,9,NOTHING,false,0,1,0,1,0,,,0,1,9
10,2,3,71,9,TURNING_LEFT,false,0,1,0,1,0,,,0,1,9
11,2,4,79,9,TURNING_RIGHT,false,0,1,1,1,0,,,0,1,13
12,2,4,88,8,HIT_MUD,false,0,2,0,1,0,,,0,1,14
13,2,3,95,8,TURNING_LEFT,false,0,2,1,1,0,,,0,1,18
14,2,3,103,8,USED_BOOST,true,5,2,0,1,0,,,0,1,22
15,2,3,103,8,FIXED_CAR,true,4,0,0,1,0,,,0,1,22
16,2,3,112,9,ACCELERATING,true,3,0,0,1,0,,,0,1,22
17,2,3,121,9,NOTHING,true,2,0,0,1,0,,,1,1,26
18,2,3,130,9,NOTHING,true,1,0,0,1,0,,,1,1,26
19,2,3,139,9,NOTHING,false,0,0,0,1,0,,,1,1,26
20,2,3,148,9,NOTHING,false,0,0,0,1,0,,,1,1,26
21,2,3,157,9,NOTHING,false,0,0,0,1,0,,,1,1,26
22,2,3,166,3,HIT_MUD,false,0,3,0,1,0,,,1,1,17
23,2,4,168,3,TURNING_RIGHT,false,0,3,0,1,0,,,1,1,17
24,2,4,168,3,FIXED_CAR,false,0,1,0,1,0,,,1,1,17
25,2,4,174,6,ACCELERATING,false,0,1,0,1,0,,,1,1,17
26,2,4,182,8,ACCELERATING,false,0,1,0,1,0,,,1,1,17
27,2,4,191,9,ACCELERATING,false,0,1,0,1,1,,,1,1,21
28,2,4,200,9,NOTHING,false,0,1,0,1,1,,,1,1,21
29,2,4,209,9,USED_LIZARD,false,0,1,0,1,0,,,1,1,21
30,2,4,218,8,HIT_MUD,false,0,2,0,1,0,,,1,1,18
31,2,3,225,3,HIT_WALL,false,0,4,1,2,0,,,1,1,21
32,2,4,227,3,TURNING_RIGHT,false,0,4,1,2,0,,,1,1,21
33,2,4,230,3,USED_BOOST,true,5,4,0,2,0,,,1,1,25
34,2,4,230,3,FIXED_CAR,true,4,2,0,2,0,,,1,1,25
35,2,4,230,3,FIXED_CAR,true,3,0,0,2,0,,,1,1,25
36,2,4,236,3,HIT_MUD,false,0,2,0,2,0,,,2,1,23
37,2,3,238,3,TURNING_LEFT,false,0,2,0,2,0,,,2,1,23
38,2,3,238,3,FIXED_CAR,false,0,0,0,2,0,,,2,1,23
39,2,3,244,3,HIT_WALL,false,0,3,0,2,0,,,2,1,15
40,2,4,246,3,TURNING_RIGHT,false,0,3,0,2,0,,,2,1,15
41,2,4,246,3,FIXED_CAR,false,0,1,0,2,0,,,2,1,15
42,2,4,252,6,ACCELERATING,false,0,1,0,2,0,,,2,1,15
43,2,3,257,6,TURNING_LEFT,false,0,1,0,2,0,,,2,1,15
44,2,3,265,8,ACCELERATING,false,0,1,0,2,0,,,2,1,15
45,2,3,274,9,ACCELERATING,false,0,1,0,2,0,,,2,1,15
46,2,3,283,9,NOTHING,false,0,1,0,3,0,,,2,1,19
47,2,3,292,9,NOTHING,false,0,1,0,3,0,,,2,1,19
48,2,3,301,9,NOTHING,false,0,1,0,3,0,,,2,1,19
49,2,3,310,9,NOTHING,false,0,1,0,3,0,,,3,1,23
50,2,4,318,9,TURNING_RIGHT,false,0,1,0,3,0,,,3,1,23
51,2,4,327,9,NOTHING,false,0,1,0,3,1,,,3,1,27
52,2,4,336,9,USED_LIZARD,false,0,1,0,3,0,,,4,1,31
53,2,4,345,9,NOTHING,false,0,1,0,3,0,,,5,1,35
54,2,3,353,9,TURNING_LEFT,false,0,1,0,3,0,,,5,1,35
55,2,3,362,9,NOTHING,false,0,1,0,3,0,,,5,1,35
56,2,3,371,9,NOTHING,false,0,1,0,3,1,,,5,1,39
57,2,3,380,9,USED_LIZARD,false,0,1,0,3,0,,,5,1,39
58,2,3,389,9,NOTHING,false,0,1,0,3,0,,,5,1,39
59,2,3,398,9,NOTHING,false,0,1,0,3,1,,,5,1,43
60,2,3,407,8,HIT_MUD,false,0,2,0,3,0,,,5,1,40
61,2,2,414,8,TURNING_LEFT,false,0,2,0,4,0,,,5,1,44
62,2,2,414,8,FIXED_CAR,false,0,0,0,4,0,,,5,1,44
63,2,3,421,8,TURNING_RIGHT,false,0,0,0,4,0,,,5,1,44
64,2,3,430,9,ACCELERATING,false,0,0,0,4,0,,,5,1,44
65,2,3,439,9,NOTHING,false,0,0,0,4,1,,,5,1,48
66,2,3,448,9,USED_LIZARD,false,0,0,0,4,0,,,5,1,48
67,2,3,457,9,NOTHING,false,0,0,0,4,0,,,5,1,48
68,2,3,466,9,NOTHING,false,0,0,0,4,0,,,6,1,52
69,2,3,475,9,NOTHING,false,0,0,0,4,0,,,6,1,52
70,2,3,484,9,NOTHING,false,0,0,0,4,0,,,6,1,52
71,2,3,493,9,NOTHING,false,0,0,0,4,1,,,6,1,56
72,2,3,502,9,NOTHING,false,0,0,0,4,1,,,6,1,56
73,2,3,511,9,USED_LIZARD,false,0,0,0,4,0,,,6,1,56
74,2,3,520,9,NOTHING,false,0,0,0,4,0,,,6,1,56
75,2,3,529,9,NOTHING,false,0,0,0,4,1,,,6,1,60
