Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,1,1,11,5,NOTHING,false,0,0,0,0,0,,,0,0,0
4,1,1,16,5,NOTHING,false,0,0,0,0,0,,,0,0,0
5,1,1,21,5,NOTHING,false,0,0,0,0,0,,,0,0,0
6,1,1,26,5,NOTHING,false,0,0,0,0,0,,,0,0,0
7,1,2,30,5,TURNING_RIGHT,false,0,0,0,0,0,,,0,0,0
8,1,2,35,5,NOTHING,false,0,0,0,0,1,,,0,0,4
9,1,2,40,5,NOTHING,false,0,0,0,0,1,,,0,0,4
10,1,2,45,5,NOTHING,false,0,0,0,0,1,,,0,0,4
11,1,2,51,3,HIT_MUD,false,0,1,0,0,1,,,0,0,1
12,1,2,57,6,ACCELERATING,false,0,1,0,0,1,,,0,1,5
13,1,2,63,3,HIT_WALL,false,0,3,1,0,1,,,0,1,4
14,1,1,65,3,TURNING_LEFT,false,0,3,1,0,1,,,0,1,4
15,1,1,71,0,HIT_WALL,false,0,5,1,0,1,,,0,1,7
16,1,1,71,0,FIXED_CAR,false,0,3,1,0,1,,,0,1,7
17,1,1,77,6,USED_BOOST,true,5,3,0,0,1,,,0,2,15
18,1,1,83,0,HIT_MUD,false,0,5,0,0,1,,,0,2,9
19,1,1,83,0,FIXED_CAR,false,0,3,0,0,1,,,0,2,9
20,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
21,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
22,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
23,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
24,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
25,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
26,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
27,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
28,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
29,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
30,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
31,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
32,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
33,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
34,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
35,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
36,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
37,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
38,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
39,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
40,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
41,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
42,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
43,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
44,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
45,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
46,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
47,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
48,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
49,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
50,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
51,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
52,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
53,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
54,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
55,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
56,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
57,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
58,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
59,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
60,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
61,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
62,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
63,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
64,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
65,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
66,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
67,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
68,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
69,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
70,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
71,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
72,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
73,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
74,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
75,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
76,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
77,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
78,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
79,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
80,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
81,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
82,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
83,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
84,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
85,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
86,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
87,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
88,1,1,83,0,NOTHING,false,0,3,0,0,1,,,0,2,9
