Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,0,0,0
3,2,4,15,8,ACCELERATING,false,0,0,0,0,0,,,0,0,0
4,2,4,24,6,HIT_MUD,false,0,2,0,0,0,,,0,0,-6
5,2,3,29,6,TURNING_LEFT,false,0,2,0,0,0,,,0,0,-6
6,2,3,37,8,ACCELERATING,false,0,2,0,0,0,,,0,0,-6
7,2,3,45,8,ACCELERATING,false,0,2,0,0,0,,,0,0,-6
8,2,3,53,8,ACCELERATING,false,0,2,0,0,0,,,1,0,-2
9,2,3,61,8,ACCELERATING,false,0,2,0,0,0,,,1,0,-2
10,2,3,69,6,HIT_MUD,false,0,3,0,0,0,,,1,0,-5
11,2,3,75,6,ACCELERATING,false,0,3,0,1,0,,,1,0,-1
12,2,3,81,6,ACCELERATING,false,0,3,0,2,0,,,1,0,3
13,2,3,87,6,ACCELERATING,false,0,3,0,2,0,,,1,0,3
14,2,3,93,6,ACCELERATING,false,0,3,0,2,0,,,1,0,3
15,2,3,99,6,ACCELERATING,false,0,3,0,2,0,,,2,0,7
16,2,3,105,6,ACCELERATING,false,0,3,1,3,0,,,2,1,19
17,2,3,111,3,HIT_MUD,false,0,4,0,3,0,,,2,2,24
18,2,3,114,3,ACCELERATING,false,0,4,0,3,0,,,3,2,28
19,2,3,117,3,ACCELERATING,false,0,4,0,3,0,,,3,2,28
20,2,3,120,3,ACCELERATING,false,0,4,0,3,0,,,3,2,28
21,2,3,123,3,ACCELERATING,false,0,4,0,3,0,,,4,2,32
22,2,3,126,3,ACCELERATING,false,0,4,0,3,0,,,4,2,32
23,2,3,129,3,ACCELERATING,false,0,4,0,3,0,,,4,2,32
24,2,3,132,3,ACCELERATING,false,0,4,0,3,1,,,4,2,36
25,2,3,135,3,ACCELERATING,false,0,4,0,3,1,,,4,2,36
26,2,3,138,3,ACCELERATING,false,0,4,0,3,1,,,5,2,40
27,2,3,141,3,ACCELERATING,false,0,4,0,3,1,,,5,2,40
28,2,3,144,3,ACCELERATING,false,0,4,0,3,1,,,5,2,40
29,2,3,147,3,ACCELERATING,false,0,4,0,3,1,,,5,2,40
30,2,3,150,3,ACCELERATING,false,0,4,0,3,1,,,5,2,40
31,2,3,153,0,HIT_MUD,false,0,5,0,3,1,,,5,2,37
32,2,3,153,0,FIXED_CAR,false,0,3,0,3,1,,,5,2,37
33,2,3,156,3,ACCELERATING,false,0,3,0,3,1,,,5,2,37
34,2,3,162,6,ACCELERATING,false,0,3,0,3,1,,,5,2,37
35,2,3,168,6,ACCELERATING,false,0,3,0,3,1,,,5,2,37
36,2,3,174,6,ACCELERATING,false,0,3,0,3,1,,,5,2,37
37,2,3,180,6,ACCELERATING,false,0,3,0,3,1,,,5,2,37
38,2,3,186,6,USED_LIZARD,false,0,3,0,3,0,,,5,2,37
39,2,3,192,3,HIT_MUD,false,0,4,0,3,0,,,5,2,34
40,2,3,195,3,ACCELERATING,false,0,4,0,3,0,,,5,2,34
41,2,3,198,3,ACCELERATING,false,0,4,0,3,0,,,5,2,34
42,2,3,201,3,ACCELERATING,false,0,4,0,3,0,,,5,2,34
43,2,3,204,3,ACCELERATING,false,0,4,0,3,0,,,5,2,34
44,2,3,207,3,ACCELERATING,false,0,4,0,3,0,,,5,2,34
45,2,3,210,3,ACCELERATING,false,0,4,0,3,0,,,5,2,34
46,2,3,213,0,HIT_MUD,false,0,5,0,3,0,,,5,2,31
47,2,3,213,0,FIXED_CAR,false,0,3,0,3,0,,,5,2,31
48,2,3,216,3,ACCELERATING,false,0,3,0,3,0,,,5,2,31
49,2,3,222,3,HIT_MUD,false,0,4,0,3,0,,,5,2,28
50,2,3,225,3,ACCELERATING,false,0,4,0,3,0,,,5,2,28
51,2,3,228,3,ACCELERATING,false,0,4,0,3,0,,,5,2,28
52,2,3,231,0,HIT_MUD,false,0,5,0,3,0,,,5,2,25
53,2,3,231,0,FIXED_CAR,false,0,3,0,3,0,,,5,2,25
54,2,3,234,3,ACCELERATING,false,0,3,0,3,0,,,5,2,25
