Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,1,7,6,ACCELERATING,false,0,0,0,1,0,,,0,0,4
3,1,2,12,6,TURNING_RIGHT,false,0,0,0,1,0,,,0,0,4
4,1,2,20,8,ACCELERATING,false,0,0,0,1,0,,,0,0,4
5,1,2,28,8,NOTHING,false,0,0,0,1,0,,,0,1,8
6,1,2,36,3,HIT_MUD,false,0,2,0,1,0,,,0,1,2
7,1,3,38,3,TURNING_RIGHT,false,0,2,0,1,0,,,0,1,2
8,1,3,38,3,FIXED_CAR,false,0,0,0,1,0,,,0,1,2
9,1,3,44,6,ACCELERATING,false,0,0,0,1,0,,,0,1,2
10,1,3,52,8,ACCELERATING,false,0,0,0,1,0,,,0,1,2
11,1,3,60,3,HIT_WALL,false,0,3,0,1,0,,,0,1,-6
12,1,4,62,3,TURNING_RIGHT,false,0,3,0,1,0,,,0,1,-6
13,1,4,62,3,FIXED_CAR,false,0,1,0,1,0,,,0,1,-6
14,1,4,68,6,ACCELERATING,false,0,1,0,1,0,,,0,2,-2
15,1,4,76,8,ACCELERATING,false,0,1,0,1,0,,,0,2,-2
16,1,4,84,3,HIT_MUD,false,0,3,0,1,0,,,0,2,-8
17,1,3,86,3,TURNING_LEFT,false,0,3,0,1,0,,,0,2,-8
18,1,3,86,3,FIXED_CAR,false,0,1,0,1,0,,,0,2,-8
19,1,3,92,6,ACCELERATING,false,0,1,0,1,0,,,0,2,-8
20,1,3,100,8,ACCELERATING,false,0,1,0,1,0,,,0,2,-8
21,1,3,108,3,HIT_MUD,false,0,3,0,1,0,,,0,2,-14
22,1,4,110,3,TURNING_RIGHT,false,0,3,0,1,0,,,0,2,-14
23,1,4,110,3,FIXED_CAR,false,0,1,0,1,0,,,0,2,-14
24,1,4,116,3,HIT_MUD,false,0,2,0,1,0,,,0,2,-17
25,1,3,118,3,TURNING_LEFT,false,0,2,0,1,0,,,0,2,-17
26,1,3,118,3,FIXED_CAR,false,0,0,0,1,0,,,0,2,-17
27,1,3,124,3,HIT_MUD,false,0,1,0,1,0,,,0,2,-20
28,1,4,126,3,TURNING_RIGHT,false,0,1,0,1,0,,,0,2,-20
29,1,4,132,3,HIT_MUD,false,0,2,0,1,1,,,0,2,-19
30,1,3,134,3,TURNING_LEFT,false,0,2,0,1,1,,,0,2,-19
31,1,3,134,3,FIXED_CAR,false,0,0,0,1,1,,,0,2,-19
32,1,3,140,6,ACCELERATING,false,0,0,0,1,1,,,0,3,-15
33,1,3,148,8,ACCELERATING,false,0,0,0,1,1,,,0,3,-15
34,1,3,156,8,NOTHING,false,0,0,0,1,1,,,0,3,-15
35,1,3,164,8,NOTHING,false,0,0,0,1,2,,,0,3,-11
36,1,3,172,8,NOTHING,false,0,0,0,1,2,,,0,3,-11
37,1,3,180,3,HIT_MUD,false,0,2,0,1,3,,,0,3,-13
38,1,4,182,3,TURNING_RIGHT,false,0,2,0,1,3,,,0,3,-13
39,1,4,182,3,FIXED_CAR,false,0,0,0,1,3,,,0,3,-13
40,1,4,188,6,ACCELERATING,false,0,0,0,1,3,,,1,4,-5
41,1,4,196,8,ACCELERATING,false,0,0,0,1,3,,,1,4,-5
42,1,4,204,8,NOTHING,false,0,0,0,1,3,,,1,5,-1
43,1,4,212,8,NOTHING,false,0,0,1,1,3,,,1,5,3
44,1,4,220,3,HIT_WALL,false,0,2,1,1,3,,,1,5,-2
45,1,3,222,3,TURNING_LEFT,false,0,2,1,1,3,,,1,5,-2
46,1,3,225,3,NOTHING,false,0,2,1,1,3,,,1,5,-2
47,1,3,228,3,NOTHING,false,0,2,1,1,3,,,1,5,-2
48,1,3,231,3,NOTHING,false,0,2,1,2,3,,,1,5,2
49,1,3,234,3,NOTHING,false,0,2,1,2,3,,,1,5,2
50,1,3,237,3,NOTHING,false,0,2,1,2,3,,,1,5,2
51,1,3,240,3,NOTHING,false,0,2,1,2,3,,,1,5,2
52,1,3,243,3,NOTHING,false,0,2,1,2,3,,,1,5,2
53,1,3,246,3,HIT_MUD,false,0,3,1,2,3,,,1,5,-1
54,1,2,248,3,HIT_MUD,false,0,4,1,3,3,,,1,5,0
55,1,1,250,3,TURNING_LEFT,false,0,4,1,3,3,,,1,5,0
56,1,1,253,3,NOTHING,false,0,4,1,3,3,,,1,5,0
57,1,1,256,3,NOTHING,false,0,4,1,3,3,,,1,5,0
58,1,1,259,3,NOTHING,false,0,4,1,3,3,,,1,5,0
