Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,6,5,NOTHING,false,0,0,0,0,0,,,0,0,0
3,2,4,11,5,NOTHING,false,0,0,0,0,0,,,0,0,0
4,2,4,16,5,NOTHING,false,0,0,0,0,0,,,0,0,0
5,2,4,21,5,NOTHING,false,0,0,0,0,0,,,0,0,0
6,2,4,26,5,NOTHING,false,0,0,0,0,0,,,0,0,0
7,2,4,31,5,NOTHING,false,0,0,0,0,1,,,0,0,4
8,2,4,36,5,NOTHING,false,0,0,0,0,2,,,0,0,8
9,2,4,41,5,NOTHING,false,0,0,0,0,2,,,0,0,8
10,2,4,46,5,NOTHING,false,0,0,0,0,2,,,1,0,12
11,2,4,51,3,HIT_MUD,false,0,1,0,0,2,,,1,0,9
12,2,4,54,3,NOTHING,false,0,1,0,0,2,,,1,1,13
13,2,4,57,3,NOTHING,false,0,1,1,0,2,,,1,1,17
14,2,4,60,3,HIT_MUD,false,0,3,1,0,2,,,1,1,11
15,2,4,63,3,NOTHING,false,0,3,1,0,2,,,1,1,11
16,2,4,66,3,NOTHING,false,0,3,1,0,2,,,1,1,11
17,2,4,69,3,HIT_MUD,false,0,4,1,0,2,,,1,1,8
18,2,4,72,3,NOTHING,false,0,4,1,0,2,,,1,1,8
19,2,4,75,3,NOTHING,false,0,4,1,0,2,,,1,1,8
20,2,4,78,3,NOTHING,false,0,4,1,0,2,,,1,1,8
21,2,4,81,0,HIT_WALL,false,0,5,1,0,2,,,1,1,3
22,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
23,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
24,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
25,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
26,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
27,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
28,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
29,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
30,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
31,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
32,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
33,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
34,2,4,81,0,NOTHING,false,0,5,1,0,2,,,1,1,3
