Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,2,4,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,2,4,7,6,ACCELERATING,false,0,0,0,0,0,,,1,0,4
3,2,4,15,6,HIT_MUD,false,0,1,0,0,0,,,1,0,1
4,2,3,20,6,TURNING_LEFT,false,0,1,0,0,0,,,1,0,1
5,2,3,28,8,ACCELERATING,false,0,1,0,0,0,,,1,0,1
6,2,3,37,9,ACCELERATING,false,0,1,0,0,0,,,1,0,1
7,2,3,46,9,NOTHING,false,0,1,0,0,0,,,1,0,1
8,2,3,55,9,NOTHING,false,0,1,0,0,0,,,1,0,1
9,2,4,63,9,TURNING_RIGHT,false,0,1,0,0,0,,,1,0,1
10,2,4,72,9,NOTHING,false,0,1,0,0,0,,,1,0,1
11,2,4,81,9,NOTHING,false,0,1,0,0,0,,,1,2,9
12,2,4,90,9,NOTHING,false,0,1,0,0,1,,,1,2,13
13,2,4,99,9,USED_LIZARD,false,0,1,0,0,0,,,1,2,13
14,2,4,108,9,NOTHING,false,0,1,1,0,0,,,1,2,17
15,2,3,116,9,TURNING_LEFT,false,0,1,1,0,0,,,1,2,17
16,2,3,125,9,USED_BOOST,true,5,1,0,0,0,,,1,2,21
17,2,3,134,9,NOTHING,true,4,1,0,0,0,,,1,2,21
18,2,3,143,9,NOTHING,true,3,1,0,1,0,,,1,2,25
19,2,3,152,9,NOTHING,true,2,1,1,1,0,,,3,2,37
20,2,3,161,9,USED_BOOST,true,5,1,0,1,0,,,3,2,41
21,2,3,170,9,NOTHING,true,4,1,0,1,0,,,3,2,41
22,2,3,179,9,NOTHING,true,3,1,1,1,0,,,3,2,45
23,2,2,187,9,TURNING_LEFT,true,2,1,1,1,0,,,3,2,45
24,2,2,196,9,USED_BOOST,true,5,1,0,1,0,,,3,2,49
25,2,2,205,9,NOTHING,true,4,1,1,1,0,,,3,2,53
26,2,2,214,9,USED_BOOST,true,5,1,0,1,1,,,3,2,61
27,2,2,223,9,USED_LIZARD,true,4,1,0,1,0,,,3,2,61
28,2,2,232,9,NOTHING,true,3,1,0,1,0,,,3,3,65
29,2,2,241,9,NOTHING,true,2,1,0,1,0,,,3,4,69
30,2,3,249,9,TURNING_RIGHT,true,1,1,0,1,0,,,3,4,69
31,2,3,258,9,NOTHING,false,0,1,0,1,0,,,3,4,69
32,2,2,266,9,TURNING_LEFT,false,0,1,0,1,0,,,3,4,69
33,2,2,275,9,NOTHING,false,0,1,0,1,0,,,3,4,69
34,2,2,284,9,NOTHING,false,0,1,0,1,0,,,3,4,69
35,2,2,293,9,NOTHING,false,0,1,0,1,0,,,3,4,69
36,2,1,301,9,TURNING_LEFT,false,0,1,0,1,1,,,3,4,73
37,2,1,310,9,NOTHING,false,0,1,0,1,2,,,3,4,77
38,2,1,319,9,USED_LIZARD,false,0,1,0,1,1,,,3,4,77
39,2,1,328,9,USED_LIZARD,false,0,1,0,1,0,,,3,4,77
40,2,1,337,9,NOTHING,false,0,1,0,1,0,,,3,4,77
41,2,1,346,9,NOTHING,false,0,1,1,1,0,,,3,4,81
42,2,1,355,9,USED_BOOST,true,5,1,0,2,0,,,3,4,89
43,2,1,364,9,NOTHING,true,4,1,0,2,0,,,3,4,89
44,2,2,372,9,TURNING_RIGHT,true,3,1,0,2,0,,,3,4,89
45,2,2,381,9,NOTHING,true,2,1,0,2,0,,,4,5,97
46,2,2,390,9,NOTHING,true,1,1,0,2,0,,,4,5,97
47,2,3,398,9,TURNING_RIGHT,false,0,1,0,2,0,,,4,5,97
48,2,3,407,9,NOTHING,false,0,1,0,3,0,,,5,5,105
49,2,3,416,8,HIT_MUD,false,0,2,0,3,0,,,5,5,102
50,2,4,423,8,TURNING_RIGHT,false,0,2,0,3,0,,,5,5,102
51,2,4,423,8,FIXED_CAR,false,0,0,0,3,0,,,5,5,102
52,2,4,432,9,ACCELERATING,false,0,0,0,3,0,,,5,6,106
53,2,3,440,9,TURNING_LEFT,false,0,0,0,3,0,,,5,7,110
54,2,3,449,9,NOTHING,false,0,0,0,3,0,,,5,7,110
55,2,3,458,9,NOTHING,false,0,0,0,3,1,,,5,7,114
56,2,3,467,9,USED_LIZARD,false,0,0,0,3,0,,,5,7,114
57,2,3,476,9,NOTHING,false,0,0,0,3,0,,,5,7,114
58,2,2,484,9,TURNING_LEFT,false,0,0,0,3,0,,,5,8,118
59,2,2,493,9,NOTHING,false,0,0,0,3,0,,,5,8,118
60,2,2,502,9,NOTHING,false,0,0,1,3,0,,,5,8,122
61,2,2,517,15,USED_BOOST,true,5,0,0,3,0,,,6,8,130
