Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
1,1,1,1,5,READY,false,0,0,0,0,0,,,0,0,0
2,1,2,5,5,TURNING_RIGHT,false,0,0,0,0,0,,,0,0,0
3,1,3,9,5,TURNING_RIGHT,false,0,0,0,0,0,,,0,0,0
4,1,3,15,6,ACCELERATING,false,0,0,0,1,0,,,0,0,4
5,1,3,23,8,ACCELERATING,false,0,0,0,1,0,,,0,0,4
6,1,3,32,9,ACCELERATING,false,0,0,0,1,0,,,0,0,4
7,1,3,41,3,HIT_WALL,false,0,2,0,1,0,,,0,0,-1
8,1,3,41,3,FIXED_CAR,false,0,0,0,1,0,,,0,0,-1
9,1,3,47,6,ACCELERATING,false,0,0,0,1,0,,,0,0,-1
10,1,3,55,8,ACCELERATING,false,0,0,0,1,0,,,0,0,-1
11,1,3,64,9,ACCELERATING,false,0,0,0,1,0,,,0,0,-1
12,1,3,73,9,ACCELERATING,false,0,0,1,1,0,,,0,0,3
13,1,2,81,8,HIT_MUD,false,0,1,1,1,1,,,0,1,8
14,1,2,90,9,ACCELERATING,false,0,1,1,2,1,,,0,1,12
15,1,2,99,9,ACCELERATING,false,0,1,1,2,1,,,0,1,12
16,1,1,107,6,HIT_MUD,false,0,3,1,2,1,,,0,1,6
17,1,1,107,6,FIXED_CAR,false,0,1,1,2,1,,,0,1,6
18,1,1,115,8,ACCELERATING,false,0,1,1,2,1,,,0,1,6
19,1,1,122,6,HIT_MUD,false,0,2,1,2,1,,,0,1,3
20,1,1,122,6,FIXED_CAR,false,0,0,1,2,1,,,0,1,3
21,1,2,127,3,HIT_MUD,false,0,4,1,2,1,,,0,1,-8
22,1,2,127,3,FIXED_CAR,false,0,2,1,2,1,,,0,1,-8
23,1,2,127,3,FIXED_CAR,false,0,0,1,2,1,,,0,1,-8
24,1,3,129,3,HIT_WALL,false,0,2,1,2,1,,,0,1,-13
25,1,3,129,3,FIXED_CAR,false,0,0,1,2,1,,,0,1,-13
26,1,3,135,6,ACCELERATING,false,0,0,1,2,1,,,0,1,-13
27,1,3,143,8,ACCELERATING,false,0,0,1,2,1,,,0,1,-13
28,1,3,152,9,ACCELERATING,false,0,0,1,2,1,,,0,1,-13
29,1,3,161,9,ACCELERATING,false,0,0,1,3,1,,,0,1,-9
30,1,2,169,6,HIT_MUD,false,0,2,1,3,1,,,0,1,-15
31,1,2,169,6,FIXED_CAR,false,0,0,1,3,1,,,0,1,-15
32,1,2,177,8,ACCELERATING,false,0,0,1,3,1,,,0,1,-15
33,1,2,186,9,ACCELERATING,false,0,0,1,3,1,,,0,1,-15
34,1,2,195,9,ACCELERATING,false,0,0,1,3,1,,,1,1,-11
35,1,2,204,9,ACCELERATING,false,0,0,1,4,1,,,1,1,-7
36,1,2,213,9,ACCELERATING,false,0,0,1,4,1,,,1,1,-7
37,1,1,221,9,TURNING_LEFT,false,0,0,1,4,1,,,1,1,-7
38,1,1,230,9,ACCELERATING,false,0,0,1,4,1,,,1,1,-7
39,1,1,239,9,ACCELERATING,false,0,0,1,4,1,,,1,1,-7
40,1,2,247,9,TURNING_RIGHT,false,0,0,1,4,1,,,1,1,-7
41,1,2,256,9,ACCELERATING,false,0,0,2,4,2,,,1,1,1
42,1,2,265,3,HIT_WALL,false,0,2,2,4,3,,,1,1,0
43,1,2,265,3,FIXED_CAR,false,0,0,2,4,3,,,1,1,0
44,1,1,267,3,TURNING_LEFT,false,0,0,2,5,3,,,1,1,4
45,1,1,273,6,ACCELERATING,false,0,0,2,5,3,,,1,1,4
46,1,1,281,8,ACCELERATING,false,0,0,2,5,3,,,1,1,4
47,1,1,290,9,ACCELERATING,false,0,0,3,5,3,,,1,1,8
48,1,1,298,6,HIT_MUD,false,0,2,3,6,3,,,1,1,6
49,1,1,298,6,FIXED_CAR,false,0,0,3,6,3,,,1,1,6
50,1,1,306,8,ACCELERATING,false,0,0,3,6,4,,,1,1,10
51,1,1,313,3,HIT_MUD,false,0,2,3,6,5,,,1,1,8
52,1,1,313,3,FIXED_CAR,false,0,0,3,6,5,,,1,1,8
53,1,1,315,3,HIT_MUD,false,0,3,3,6,5,,,1,1,-1
54,1,1,315,3,FIXED_CAR,false,0,1,3,6,5,,,1,1,-1
55,1,1,317,3,HIT_MUD,false,0,3,3,6,5,,,1,1,-7
56,1,1,317,3,FIXED_CAR,false,0,1,3,6,5,,,1,1,-7
57,1,1,323,6,ACCELERATING,false,0,1,3,6,5,,,2,1,-3
58,1,1,331,8,ACCELERATING,false,0,1,3,6,5,,,2,1,-3
59,1,1,340,9,ACCELERATING,false,0,1,4,6,6,,,2,1,5
60,1,1,349,3,HIT_WALL,false,0,3,4,6,6,,,2,2,4
61,1,1,349,3,FIXED_CAR,false,0,1,4,6,6,,,2,2,4
62,1,2,351,3,TURNING_RIGHT,false,0,1,4,6,6,,,2,2,4
63,1,3,353,3,TURNING_RIGHT,false,0,1,4,6,6,,,2,2,4
